source,target,person_id,dead,person_name_transcription,named_by,roles,certainty,weight
367,2342,cf9eea7e-a87a-4a48-aaec-ee28c435ed57,1,"Adam de Stratone, late yao of the church of Sechenygfeld'",,,,1
368,2805,324947a1-88f4-4320-8e03-21101eea0034,1,Adam de Welynton*,,,,1
369,3374,1525e5dd-6cea-43c5-ae56-021801858235,0,"Adam, dealer in marble, of London",,Principal,,1
370,2327,fbf666e0-a013-4f47-8c77-0c83136697e4,0,Adam Esoger,,Principal,,1
371,2551,fbf666e0-a013-4f47-8c77-0c83136697e4,0,"Adam Esgar, pre dary of t pre ° eo",,Principal,,1
372,2797,fbf666e0-a013-4f47-8c77-0c83136697e4,0,"Adam Esger, canon of Hereford, and keeper of the chapel of St. Mary in the seme",,Principal,,1
373,2297,fbf666e0-a013-4f47-8c77-0c83136697e4,0,"Adem Eseger, canon of Hereford",,Principal,,1
374,2351,fbf666e0-a013-4f47-8c77-0c83136697e4,0,"Adem Eseger, canon of Hereford",,,,1
375,2585,fbf666e0-a013-4f47-8c77-0c83136697e4,0,"Adam Bseg', canon of preteens",,Principal,,1
376,3097,fbf666e0-a013-4f47-8c77-0c83136697e4,0,"Adam Esger, canons of the said cathedral chur ch,",,Witness,,1
377,3099,fbf666e0-a013-4f47-8c77-0c83136697e4,0,"Adam Eseger,",,Witness,,1
378,3136,565c38cc-d21a-4673-bd55-d017c43ef3db,0,"Adan,",,,,1
379,3035,9e611211-d85d-460a-b2d6-4ad52201c326,0,"Adam,",,,,1
380,2430,34299bf0-3141-4535-85fc-0aa577f948bd,0,"Adam,",,,,1
381,2817,c3e7ef22-9f09-454d-9e35-4d93546a19d1,0,Adem Frewyn',,,,1
382,3418,147ae705-98f1-4109-a2d7-57cbd39ef4bf,0,"Adam Gerald, sole surviving executor of the will of the said Hugh",,,,1
383,2867,147ae705-98f1-4109-a2d7-57cbd39ef4bf,0,"Adam Gerald of Hereford, executor of the will of the said Hugh de Monyton'",,Principal,,1
384,3152,147ae705-98f1-4109-a2d7-57cbd39ef4bf,0,"Adam Gerald, citizen of Hereford, executor of the wid of the ssid Hugh",,Principal,,1
385,3035,7408fe1e-4b2f-4714-827c-18e0304bb54c,0,"Adem German, ones of the seid church",,Witness,,1
386,2698,7408fe1e-4b2f-4714-827c-18e0304bb54c,0,Adam de Germayn,,,,1
387,2364,7408fe1e-4b2f-4714-827c-18e0304bb54c,0,Adam de Germayn,,,,1
388,2525,c1ffb521-7cc9-4888-9d39-34f2606f5a27,0,Adam Gibbons,,Witness,,1
389,2485,5d6c62b7-e006-4429-9c7e-216b49131fa8,0,Adam Hanlyn';,,,,1
390,2532,91d799b9-3b58-46f2-a4b1-7c467243c460,0,"Adam Heruy,",,Witness,,1
391,2440,9e0b5964-7932-4599-9ba4-295e221bf7eb,0,Adem le Cnoil,,Witness,,1
392,2285,9e0b5964-7932-4599-9ba4-295e221bf7eb,0,"Adam Knoyl,",,,,1
393,2467,9e0b5964-7932-4599-9ba4-295e221bf7eb,0,"Adam Knoil,",,,,1
394,2544,21784c8a-08a9-42f1-bb89-3d7340968958,0,Adam le Botyler,,Scribe|Witness,,2
395,2745,25519c9b-1eaf-4419-9892-ecaa11980449,0,"Adam le franceis,",,,,1
396,2515,25519c9b-1eaf-4419-9892-ecaa11980449,0,"Adam le Vreynsh',",,Scribe|Witness,,2
397,2519,8fc3f14a-aa3e-4e35-942c-d59b6a2716e9,0,Adam le Gurdelere of Hereford,,Principal,,1
398,2868,cba6789d-7d48-4b98-b0f3-edfde8aae688,0,Adem le helyon,,Witness,,1
399,2749,9a109c5a-bb22-49bf-9598-954e37d12399,0,"Adam the medicus,",,Witness,,1
400,2748,9a109c5a-bb22-49bf-9598-954e37d12399,0,"Adem le leche,",,Witness,,1
401,2459,e76e3c35-83b6-4643-ad2c-d40778a96805,0,"Adam le Porter, bailiff of the fee",,Witness,,1
402,3145,8d36d49e-5857-412a-945d-0a341923ecdd,0,Adam le Shepherde,,,,1
403,2845,de11c1f6-04b3-456a-94c8-4261ef76853f,0,Adam called le Turnur de Staunton' juxta Cors,,Principal,,1
404,2810,9dcaf6c6-31a9-410f-8473-a17b7ceb1fd3,0,Adam Called le Walcar',,Witness,,1
405,3132,9dcaf6c6-31a9-410f-8473-a17b7ceb1fd3,0,Adam called le  Walear',,Witness,,1
406,2786,64b3f442-19c2-45d8-bee7-3ba45b9d0129,0,Adam Louhyate,,Witness,,1
407,2416,2b45c932-a367-43e1-abc7-9b90d6c57634,0,Adam Lucas,,Witness,,1
408,2417,2b45c932-a367-43e1-abc7-9b90d6c57634,0,"Adam Lucas,",,Witness,,1
409,2857,2b45c932-a367-43e1-abc7-9b90d6c57634,0,"Adam Lucas,",,Witness,,1
410,2644,2b45c932-a367-43e1-abc7-9b90d6c57634,0,"Adam iucars,",,Witness,,1
411,2518,2b45c932-a367-43e1-abc7-9b90d6c57634,0,". Lucas,",,Witness,,1
412,2254,2b45c932-a367-43e1-abc7-9b90d6c57634,0,"Adam Lucas,",,Witness,,1
413,2659,2b45c932-a367-43e1-abc7-9b90d6c57634,0,Adam Lucas,,Witness,,1
415,2855,2b45c932-a367-43e1-abc7-9b90d6c57634,0,Adam Lucas,,Witness,,1
416,2272,084ba154-4071-4c66-94fd-8cb0b985a1a5,0,"Adem Murimouth, canon of Hereford, acting for the dean and chapter",,Principal,,1
417,3078,084ba154-4071-4c66-94fd-8cb0b985a1a5,0,"Adam de ce -ran of Hereford, proctor ar the dean and,  chapter",,,,1
418,3380,084ba154-4071-4c66-94fd-8cb0b985a1a5,0,"Adem Murymouth', proctor of the said dean and chapter.",,,,1
419,2896,084ba154-4071-4c66-94fd-8cb0b985a1a5,0,Adam Murymouth’,,Principal,,1
420,3040,084ba154-4071-4c66-94fd-8cb0b985a1a5,0,Adam Murimouth',,Principal,,1
421,3079,084ba154-4071-4c66-94fd-8cb0b985a1a5,0,"Adam Murimout', canon of Hereford",,Witness,,1
422,2271,084ba154-4071-4c66-94fd-8cb0b985a1a5,0,"Adem Murymouth', canon of Hereford snd proctor of the said dean and chapter.",,Principal,,1
423,3448,084ba154-4071-4c66-94fd-8cb0b985a1a5,0,"Adem Murymouth', canon of Exeter,",,Witness,,1
424,2903,084ba154-4071-4c66-94fd-8cb0b985a1a5,0,A igen ayrymouth,,Principal,,1
425,3381,084ba154-4071-4c66-94fd-8cb0b985a1a5,0,"Adam Murymouth', proctor of the said dean and chapter",,Principal,,1
426,3082,084ba154-4071-4c66-94fd-8cb0b985a1a5,0,"Adam Murymouth', canon of Exeter",,Witness,,1
427,3449,084ba154-4071-4c66-94fd-8cb0b985a1a5,0,"Adan Murimouth', rector of the chureh of Wyrardesbury in the diocese of Lincoln,",,Principal,,1
428,2405,084ba154-4071-4c66-94fd-8cb0b985a1a5,0,Adem Murymo uth,,Witness,,1
434,2804,3b0e8457-7637-4445-aded-a39c14a7e50e,0,"Adam the nephew cof dominus  Ghard, arehdeacon of Hereford,",,Witness,,1
435,2379,3b0e8457-7637-4445-aded-a39c14a7e50e,0,"Adam, nephew of dominus hichard, arehdescon or Hereford",,Witness,,1
436,2381,3b0e8457-7637-4445-aded-a39c14a7e50e,0,"Adam, aephew of dominus Richard,  archdeacon of Hereford",,Witness,,1
437,2814,3b0e8457-7637-4445-aded-a39c14a7e50e,0,"Adam, nephew of Rishard arendeacon of Hereford",,Witness,,1
438,2547,e7c089d8-a341-4d61-bc23-b74aa0aac17f,0,Adam b1snilie.,,Scribe|Witness,,2
439,2544,39ab2ec3-eb46-4427-b04b-ca544f5b3c95,0,Adam Pirk,,,,1
440,2805,b8464b77-63ee-4f30-913c-967a3a78b9c3,0,Adam Pot,,Witness,,1
441,2775,63300d85-2fff-4580-af9d-22d70e1724e4,1,"Adem Reynin, formerly canon of lereford",,,,1
442,2607,87b4ff34-8ec7-4569-b7a0-b9a24da73120,0,"Adem de Fowehope, clerk.",,Scribe|Witness,,2
443,2373,87b4ff34-8ec7-4569-b7a0-b9a24da73120,0,"Adam Russel de Fowehope,",,Witness,,1
444,2635,7dbac413-5e24-432f-b4e8-ecb8fd988a3e,0,Adam de Wyghtfeld’,,Principal,,1
445,2466,7dbac413-5e24-432f-b4e8-ecb8fd988a3e,0,Adam de Wythfeld',,,,1
446,2458,7dbac413-5e24-432f-b4e8-ecb8fd988a3e,0,Adam Scheld’ of Wythfeld';,,Principal,,1
447,2652,7dbac413-5e24-432f-b4e8-ecb8fd988a3e,0,Adem de Whitfeld',,,,1
448,2399,dcdf425e-8fbc-4a65-80da-8da586d9b628,0,"Adam Smert,",,Witness,,1
449,2388,ecbc2ffa-45eb-4066-94ca-564b8dca95fc,0,"Adam, son of Adam the fisherman pple outa",Parent,Principal,,1
450,2984,7e3fe01c-4318-4cc8-8a63-1033d1757d71,0,"Adem, son of Meyric,",Parent,Principal,,1
451,2748,d887b52b-e50c-4f2c-8e29-51b23669b736,0,"Adem son of Thomas,",Parent,Witness,,1
452,2805,d124cb4d-31ee-44b5-b180-8eae9a7eb77c,0,Adam Spart,,Witness,,1
453,2616,dc473a61-c3b7-41e6-979a-e162a7d0d887,0,Adem Spalemon (endorsed spilemon} of Dodeberue (7).,,Principal,,1
454,3135,dc473a61-c3b7-41e6-979a-e162a7d0d887,0,at ee alte,,Witness,,1
455,2281,dc473a61-c3b7-41e6-979a-e162a7d0d887,0,1 idan Spylowon,,Witness,,1
456,2610,dc473a61-c3b7-41e6-979a-e162a7d0d887,0,"Aden Spillman,",,Witness,,1
457,2611,dc473a61-c3b7-41e6-979a-e162a7d0d887,0,Adem Spilimon,,Scribe|Witness,,2
458,2408,dc473a61-c3b7-41e6-979a-e162a7d0d887,0,"Adam Spylemon,",,Witness,,1
459,2422,6a8d5b4a-318f-4d93-a246-0a5b913f19e2,0,Adam Syward,,,,1
460,2624,f626e4c4-3af9-4e86-ae53-354455664c47,0,Adam Tandi,,,,1
461,2804,2afad09d-36ef-4ba8-94ce-2bc0d48b0d96,0,Adam the clerk,,Scribe|Witness,,2
462,2398,2afad09d-36ef-4ba8-94ce-2bc0d48b0d96,0,Adam the clerk,,Scribe|Witness,,2
463,2379,2afad09d-36ef-4ba8-94ce-2bc0d48b0d96,0,Adam the clerk,,Scribe|Witness,,2
464,2381,2afad09d-36ef-4ba8-94ce-2bc0d48b0d96,0,Adam called the clerk,,Scribe|Witness,,2
465,2840,2afad09d-36ef-4ba8-94ce-2bc0d48b0d96,0,Adam called le clerk,,Witness,,1
466,2477,2afad09d-36ef-4ba8-94ce-2bc0d48b0d96,0,"Adam called the clerk,",,Witness,,1
467,2388,5ed0a22f-aa27-4fb7-a675-0d1416718145,0,Adam the fisherman,,,,1
468,2807,5ed0a22f-aa27-4fb7-a675-0d1416718145,0,Adam le Fichere,,Witness,,1
469,2279,bbfe8298-bd20-4089-9c5d-60099a98e0df,0,"Adam the painter,",,Witness,,1
470,2606,bbfe8298-bd20-4089-9c5d-60099a98e0df,0,witnesses: as in No. 2019,,,,1
471,2817,bbfe8298-bd20-4089-9c5d-60099a98e0df,0,Adam the painter,,Scribe|Witness,,2
472,2813,bbfe8298-bd20-4089-9c5d-60099a98e0df,0,Adam the painter  (pictor),,Witness,,1
473,2549,ed1e1bbb-b008-47e6-bda7-74099c8da0e4,0,Adam called the smith,,,,1
478,3038,b334f107-82f1-4174-889e-42c2a3b524cf,0,"Adam, perpetual vicar of Baysham",,,,1
479,2779,1dc94dc4-fbf1-4a1d-b2dd-7b9c103472ff,0,"Adam, vicar of Staunton' Lacy",,Witness,,1
480,2595,f649e371-9692-4277-bc63-cdd2591ddd5b,0,Adam Wele,,Witness,,1
481,2804,be51bb0e-7e61-4323-ac06-e42e77bc69d8,0,adam Unwity,,Witness,,1
482,2591,be51bb0e-7e61-4323-ac06-e42e77bc69d8,0,"Adam Wyty,",,Witness,,1
483,2390,be51bb0e-7e61-4323-ac06-e42e77bc69d8,0,Adam whyti,,Witness,,1
484,2391,be51bb0e-7e61-4323-ac06-e42e77bc69d8,0,Adam Wyty,,Witness,,1
485,2850,be51bb0e-7e61-4323-ac06-e42e77bc69d8,0,"Adam Hwyty,",,Witness,,1
486,2830,be51bb0e-7e61-4323-ac06-e42e77bc69d8,0,Adam whybys,,Witness,,1
487,2403,be51bb0e-7e61-4323-ac06-e42e77bc69d8,0,"Adam Wyty,",,Witness,,1
488,2617,be51bb0e-7e61-4323-ac06-e42e77bc69d8,0,Adam Wyti de Broynton',,Scribe|Witness,,2
489,2381,be51bb0e-7e61-4323-ac06-e42e77bc69d8,0,"Adam Thuity,",,Witness,,1
490,2484,be51bb0e-7e61-4323-ac06-e42e77bc69d8,0,"Adam Whyty,",,Witness,,1
491,2814,be51bb0e-7e61-4323-ac06-e42e77bc69d8,0,Adam Thuyty,,Witness,,1
492,2441,be51bb0e-7e61-4323-ac06-e42e77bc69d8,0,Adam Wyty,,Witness,,1
493,2840,be51bb0e-7e61-4323-ac06-e42e77bc69d8,0,Adam Wyty,,Witness,,1
494,2460,be51bb0e-7e61-4323-ac06-e42e77bc69d8,0,Adam Whyty,,Witness,,1
495,2463,be51bb0e-7e61-4323-ac06-e42e77bc69d8,0,Adam Whyty,,Witness,,1
496,2473,be51bb0e-7e61-4323-ac06-e42e77bc69d8,0,Adam Wythy,,Witness,,1
497,2359,be51bb0e-7e61-4323-ac06-e42e77bc69d8,0,Adam Wythy,,,,1
498,2491,be51bb0e-7e61-4323-ac06-e42e77bc69d8,0,Adam Hwyty,,Witness,,1
499,2390,b2a37a6d-0d59-451f-836d-049ea17e9408,0,Adem the son of Adam whytd,Parent,Scribe|Witness,,2
500,2391,b2a37a6d-0d59-451f-836d-049ea17e9408,0,Adam son of Adam Wyty,Parent,Scribe|Witness,,2
501,2411,b1506dd5-c205-4cdd-9d52-27c423ac7659,0,"Agatha,",,,,1
502,2431,b1506dd5-c205-4cdd-9d52-27c423ac7659,0,"Agatha,",,,,1
503,2764,f49fc7b8-a6d4-4533-9e47-869f11987cb4,0,Agnes Anondeu,,,,1
504,2785,19478079-a3b4-4aed-89b1-6aabff5ab464,0,Agnes Blakemon,,Principal,,1
505,2509,392d991b-a360-42ac-89c7-7d918d0588b3,0,Agnes daughter of the said Agnes,,,,1
506,2822,0a9c3571-65fa-4312-befe-f5c8a0ca580c,0,Agnes daughter of A l i c e Mansion,mother,,,1
507,2492,88a13e07-7442-4b72-8e03-dd2253fbd45f,0,Agnes,,,,1
508,2422,d0383c23-c2f7-471f-9566-ca16a30eaab1,0,"Agnes, her younger daughter.",,Principal,,1
509,2645,e46cf716-3967-4294-981f-f5a64319fa20,0,"Agnes, deughter of the said Richard.",,Principal,,1
510,2506,03de9fad-820e-4ddf-a994-5cada4048f80,0,"Agnes, his daughter.",,Principal,,1
511,2536,34fee43d-0b0a-4acf-b93b-658e831919d6,0,Agnes de Arundel.,,,,1
512,2439,d476525c-50e0-4f93-b71d-5a39f5f57730,0,Agnes de Bereford formerly wife of Benedict de wodesto..e,,,,1
513,2395,c5bf77f7-3dfa-4202-a363-f2ae88d93e54,0,Agnes de Coblinton',,,,1
514,2241,c43a721c-2d8f-4cc8-be01-3860ac774adb,0,"Agnes de Gutinga, daughter of John Andreu de Cloppeleye condany",,Principal,,1
515,2806,17abc249-3d15-45b3-9730-25cc5c117de7,0,Agnes de Hyneton',,,,1
516,2809,45f5e8c9-ef6e-4fc3-b65c-e828dc690edf,0,"Agnes, relict of Hugh de Ketherwas.",,,,1
517,2622,44058877-b2f8-4041-ac08-4602745aaec1,0,Agnes Freunceys,,,,1
518,2623,44058877-b2f8-4041-ac08-4602745aaec1,0,Agnes Fraunceys,,,,1
519,2572,80b2ee44-1be3-44ac-bf71-0bbb85cc788d,0,Agnes Kapeles,,,,1
520,2468,1303c17a-54ac-45ef-8d1d-cc2a4772692e,0,Agnes la Marischal,,,,1
521,2811,46442f5d-9e35-4853-bad6-7ddbdcc213c8,0,"Agnes,formerly wife of John Armelyn de Iude Godefray, widow",,Principal,,1
522,3471,bbfa0637-cf57-4011-8010-52a8b6bb0547,0,Agnes his wife,,Principal,,1
523,2430,071fcb9c-6e46-4ee0-9c48-0841017f1866,0,Agnes his wife,,Principal,,1
524,2577,2e3f3c5c-f8e3-4a77-8024-dc7ad3b0c5c2,0,Agnes his wife.,,Principal,,1
525,2550,deee30cc-63e9-4899-a947-a0efaf70cd0a,0,Agnes his wife,,Principal,,1
526,2924,deee30cc-63e9-4899-a947-a0efaf70cd0a,0,— his wife,,Principal,,1
527,2686,deee30cc-63e9-4899-a947-a0efaf70cd0a,0,,,,,1
528,2756,37a979a9-62f4-4f75-a8f9-3169a60a644c,1,"Agnes, his first wife",,Principal,,1
529,2509,ca7b29d9-96e5-4339-874c-ea3a5132fbfd,0,Agnes his wife,,,,1
530,2826,df3864ce-806a-4f03-897d-850ff0ca26ae,0,"Agnes formerly wife of William de la Calewe, widow",,Principal,,1
531,3143,f98e97ab-dd2d-4b2a-87d3-a4c568b6dbe0,0,"Agnes,formerly wife of William in le Wough de eet eee widow",,Principal,,1
532,3051,677e6e8c-333c-4584-9083-4ee6caf7768a,0,— his wife,,Principal,,1
533,3024,677e6e8c-333c-4584-9083-4ee6caf7768a,0,Agnes his wife,,Principal,,1
534,2474,1cc7c8bb-f9ec-4739-b101-2ceb1daebf4a,0,Agnes his wife,,Principal,,1
535,2860,bea00640-4d69-4d9d-a7f5-6b9aad1f0c48,0,Alan Conyng’,,,,1
536,2270,601030a4-2dad-43a3-b9b0-651afcf3327f,0,Alan de Bromfeld,,,,1
538,2914,6ad0aa85-3175-43b2-91cd-1fec4bd02bd2,0,Alen de Greppynges eanon of Hereford,,Principal,,1
539,3258,6ad0aa85-3175-43b2-91cd-1fec4bd02bd2,0,"Alen de Creppingg', canon of Hereford",,Principal,,1
540,2262,6ad0aa85-3175-43b2-91cd-1fec4bd02bd2,0,Aen de Creppings,,Principal,,1
541,2216,6ad0aa85-3175-43b2-91cd-1fec4bd02bd2,0,,Collective,,,1
542,3056,6ad0aa85-3175-43b2-91cd-1fec4bd02bd2,0,"Alan de Crippinge, canon of Hereford and proctor of the chapter of Hereford",,Principal,,1
543,3109,6ad0aa85-3175-43b2-91cd-1fec4bd02bd2,1,"Alen de Creppingg', fellow-canon",,,,1
544,2662,c9090b45-8fdb-4843-98a5-641d7ec8f475,0,"Alsen de Hodenet,",,Witness,,1
545,2513,c271f207-cc8f-499f-be17-f8d9270903b2,0,Alan de Leyntwardyn,,,,1
546,2502,c271f207-cc8f-499f-be17-f8d9270903b2,0,Alan de Leyntwardyn,,Principal,,1
547,2288,52134712-a164-4a3d-8593-26077dd1c384,1,Alen de Plukenet,,,,1
548,3442,315cd192-e24c-4331-9e08-fb49cb792681,0,aden de Walinton',,Witness,,1
549,2486,59a9e90f-c4ac-4eea-9321-f95bb8b3497d,0,Alan Plotemo’,,Witness,,1
550,2384,d831807b-a3f3-403c-8aef-f03451d2a3e5,0,Albretha de Breconia,,,,1
551,2591,bbddf061-b995-49ae-8f64-ce93d43e1988,0,Alditha la Scheperd',,,,1
552,2378,1783b02c-cff8-4bf6-8241-cdd7be6735eb,0,Alditha le Noreys de Breynton' Decani,,Principal,,1
553,2774,e797d02e-1641-40c0-b333-d564004d4a2d,0,Alditha his wife,,Principal,,1
554,2548,e797d02e-1641-40c0-b333-d564004d4a2d,1,Aldith his wife,,,,1
555,2504,ee693867-aa22-4463-a9bf-393d214b901f,0,"Alena, his wife",Husband,Principal,,1
556,2445,ee693867-aa22-4463-a9bf-393d214b901f,0,"Alyna, his wife",Husband,Principal,,1
557,2505,ee693867-aa22-4463-a9bf-393d214b901f,0,Alena his wife,,Principal,,1
558,3144,ee693867-aa22-4463-a9bf-393d214b901f,0,Alena his wife,,Principal,,1
559,2494,ee693867-aa22-4463-a9bf-393d214b901f,0,Alina his wife,Husband,Principal,,1
560,2672,8393c382-dd7f-406f-ac12-1cde09e3f822,0,"Alexander, archbishop of Dublin",,Principal,,1
561,2244,4c5eaa53-a2a8-45c7-9911-2e912f7e2bb1,0,Alexander de Bykenor',,,,1
562,3107,cd6fdfbc-8751-4f5f-bae9-7ea6fac70718,1,Alexander de Merssehton',,,,1
563,3018,9c6a65a4-5068-446b-8a69-a311cf14d465,0,"Alexander de magna marcleya, clerks",,Witness,,1
564,2370,630dac2f-a1ce-457b-bbb7-a830584e9e0f,0,ilexander kernel,,,,1
565,3107,9221e5c8-2b3d-48b2-80ad-342b69b618c5,0,Alexander le Clerk',,,,1
566,2614,65543f95-855b-4a1b-b3ef-0f8740853b4d,0,Alexander Pirk' de Bissamton',,,,1
567,3311,1a735676-8e0e-40e2-9f5b-5713951e000d,0,"Alfredus, chaplain, executors of the will of magister Philipp Talebot, formerly canon in the church of Hereford",,Principal,,1
569,2507,a2e59298-ecc9-462e-8e23-5193a5e5c060,0,"Alice their doughter,",,,,1
570,3418,acbc4020-c05c-4cbf-89b6-a898706b6925,0,"Alice,",,Principal,,1
571,3152,acbc4020-c05c-4cbf-89b6-a898706b6925,0,"Alice, children of Hugh de Moniton', formerly citizen of Hereford",,,,1
572,2534,e025cf5d-62dc-4a5d-930d-2ea037e3e123,0,"Alice, daughter ond heiress of John le Clerk’,",,,,1
573,3091,1f6c7eaf-9635-4a6d-a30a-83445f148151,0,"Alice, her children",,Principal,,1
574,3095,1f6c7eaf-9635-4a6d-a30a-83445f148151,0,[...] Racy de Bosbury,,Principal,,1
575,2642,0221f220-814f-4947-ac2f-5c33cc23da90,0,Alice her daughter,,Principal,,1
576,2862,0221f220-814f-4947-ac2f-5c33cc23da90,0,Alice her daughter.,,Principal,,1
577,3022,20c02ee2-3fa4-4b57-a637-e922e0324c8e,0,"Alice, daughter of William Rokulf,",,Principal,,1
578,3475,20c02ee2-3fa4-4b57-a637-e922e0324c8e,0,"Alice, daughter of William Rokulf*, the younger,",,,,1
579,2591,d734a120-4c80-4e2e-8a12-fa6aa46949ce,0,Alice la Scheperd',,,,1
580,2400,d734a120-4c80-4e2e-8a12-fa6aa46949ce,0,Alice le Shepeherde,,,,1
581,2822,f419fa26-c5e8-4320-9522-5bc4bc0dbb29,0,A l i c e Mansion,,,,1
582,2800,317ddb5b-c802-41c5-bbfe-20e48298d741,0,"Alice, mother of the said Joan",,Principal,,1
583,2525,3ce0dec7-60ee-41aa-b0f5-703e3aaf0c18,0,Alice: Reinald' a,,,,1
584,2493,5e82e337-b517-4d8e-978e-ef440ffe99a6,0,"Alice, sister of the said John",,Principal,,1
585,2580,9ad9fd98-e9dc-4766-9ddc-d3afc8c48ca8,0,"Alice Thebet of the same, his wife",,Principal,,1
586,2591,4e6aba6d-09e3-4b74-b690-55cae71081bd,0,Alice his wife.,,Principal,,1
587,2400,4e6aba6d-09e3-4b74-b690-55cae71081bd,0,"Alice, his wife",,Principal,,1
588,2575,64928c37-ad68-44df-b76f-4af08dd5d1a6,0,Alice his wife,,Principal,,1
589,2259,64928c37-ad68-44df-b76f-4af08dd5d1a6,0,"Alice, his wife",,Principal,,1
590,2464,3994953a-5c6b-4f03-a96c-4f670fcfab07,0,"Alice daughter of Richard le Mason de Lenhales, his wife",,Principal,,1
591,2552,6f1b6063-6a02-480c-9fdf-b007939c88b9,0,"Alice, his mother",,Principal,,1
592,2414,dde8b1ec-de0b-421d-b290-bc2349324852,0,"Alice, his wife",,Principal,,1
593,2788,7b507ca1-5161-4214-8b3b-653b6e5d69da,0,Alice formerly wife of John de Schokareswell' of opi Chambur a,,Principal,,1
594,2823,271d5a50-2c90-40b2-b6f6-918c968fcf92,0,Alice his wife;,,Principal,,1
595,2562,2f7561f3-a11e-4e44-9523-5f39e20bd52a,0,"Alice, his wife",,Principal,,1
596,2745,dab55211-b7bb-407c-bf3e-959294015b70,0,"Alice, wife of John Hake",,Principal,,1
597,2267,96385c74-165b-42d2-80ec-8536ac5c2985,0,"Alice his wife, lords of the vill of Byford’,",,Principal,,1
598,2476,a1cfc5e5-ecb9-4e3e-bc9a-fc3dc4bbb86d,0,"Alice, his wife.",,Principal,,1
599,2498,a1cfc5e5-ecb9-4e3e-bc9a-fc3dc4bbb86d,0,Alice his wife,,Principal,,1
600,2851,71baa3d5-d152-4098-a1f3-111f82abc769,0,"Alice formerly wife of John Lightfot, formerly citizen of Hereford, deceased",,Principal,,1
601,2566,38410d82-e31c-4828-bf1a-71778f02d357,0,Alice his wife,,Principal,,1
602,2564,38410d82-e31c-4828-bf1a-71778f02d357,0,Alice his wife,,Principal,,1
603,2801,e6036811-1c4d-4a68-814a-4b5db6ec5e4f,0,Alice his wife,,Principal,,1
604,3145,d9eefe6c-0614-4c6d-80ab-d0a4591952c5,0,"Alice, his wife",,Principal,,1
605,2447,25e80a03-5cef-4601-ac73-60e5674c64b7,0,"Alice, formerly wife of the said Richard",,,,1
606,2243,25e80a03-5cef-4601-ac73-60e5674c64b7,0,"Alice, formerly wife of Richard de Braumford',",,,,1
607,2428,25e80a03-5cef-4601-ac73-60e5674c64b7,0,Alice de Braunford',,,,1
608,2384,25e80a03-5cef-4601-ac73-60e5674c64b7,0,"Alice, his wife;",,Principal,,1
609,2786,ae44eb4a-aeaf-481f-8d03-d629e1a89f27,0,"Alice his wife,",,Principal,,1
610,2571,26850d6b-048e-4d87-8ee6-d9e92abfbd2d,0,"Alice, his wife,",,Principal,,1
611,2268,abe70ac9-6f32-44ce-9544-cb6ce2e1f89d,0,Alice his wife,,Principal,,1
612,2470,0a17d464-97b4-42be-b6b1-e9abc04b5971,0,"Alice, his wife",,Principal,,1
613,3476,7d8d7941-4f5e-4f7d-b9ba-ceb7ca11f6ea,0,"Alice his wife,",,Principal,,1
614,2591,3383d4f5-05f2-4b82-8e54-59aad2aecd6c,0,Alice his wife,,Principal,,1
615,2367,9049314b-839f-4ca5-bdff-85d01255d8b1,0,Alice,,Principal,,1
616,3468,9049314b-839f-4ca5-bdff-85d01255d8b1,0,,Collective,Principal,,1
617,3140,88d5e035-ba09-497e-96da-ecfb25123e5f,0,"Alice, widow of Thomas Le Brut of Pychenecombe",,Principal,,1
618,2281,1373c778-b153-45c7-9c65-6bfd530782fe,0,"Alice, his wife,",,Principal,,1
619,2566,3e3185b0-bacc-49fa-802e-d99aa2e54b7c,0,"Alice his wife,",,Principal,,1
620,2597,552a602e-cad3-4520-a870-d735d1b86c1e,0,Alice de la Calewe formerly wife of William de Tromppeton,,Principal,,1
621,2607,552a602e-cad3-4520-a870-d735d1b86c1e,0,Alice de Trompelton',,Principal,,1
622,2608,552a602e-cad3-4520-a870-d735d1b86c1e,0,oe ~. 1a Calewe formerly wife of William de romppeton,,Principal,,1
623,2313,552a602e-cad3-4520-a870-d735d1b86c1e,0,Alice Tropyn,,,,1
624,2812,552a602e-cad3-4520-a870-d735d1b86c1e,0,Alice Tropyn,,,,1
625,2819,00fc3d62-9a79-4c5c-9b0a-47a714e7d29a,0,"Alice, formerly the wife of william Freman of  Clehangers",,Principal,,1
627,2627,e4cbd5ec-393b-470d-ba92-62b6ae288890,0,almoner of Stanedisch',Office,,,1
628,2589,05e337f5-9911-4498-9b0e-af276ab1ed21,0,he almshouse of Hereford,Collective,,,1
629,2279,05e337f5-9911-4498-9b0e-af276ab1ed21,0,almshouse of Hereford,Collective,,,1
630,2606,05e337f5-9911-4498-9b0e-af276ab1ed21,0,almshouse of Hereford,Collective,,,1
631,2562,05e337f5-9911-4498-9b0e-af276ab1ed21,0,the almshouse,Collective,,,1
632,2346,05e337f5-9911-4498-9b0e-af276ab1ed21,0,almshouse at Hereford,Collective,,,1
633,2513,05e337f5-9911-4498-9b0e-af276ab1ed21,0,almshouse of Hereford,Collective,,,1
634,2502,05e337f5-9911-4498-9b0e-af276ab1ed21,0,"almshouse of Hereford,",Collective,,,1
