source,target,relationship_id,dead,person_name_transcription,named_by,roles,certainty,weight
724d1018-4ff9-463e-a762-59080c540d53,3090,6954,0,Roger de Breynton',,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3091,6955,0,"Roger ce Breynton', canon of Hereford,",,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3092,6956,0,"Roger de Breynton', canon of Hereford and executor of the will of the seid bishop",,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3095,6980,0,"Roger de Breynton', canon in the ehureh of Hereford | sole surviving executor of the will of the said bishop",,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3096,6981,0,Roger de Breynton' canon in the church of Hereford and sole surviving executor of the will of the sald bishop,,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3097,6983,0,Roger de Breynton',,Witness,,1
724d1018-4ff9-463e-a762-59080c540d53,3099,6984,0,Roger de Breynton’,,Witness,,1
724d1018-4ff9-463e-a762-59080c540d53,3114,6894,0,"Rogoro de Breyn tone, cenonico ob custode capelle boate Marie, virginis",,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3120,6913,0,"Roger de Breynton, archdeacon of Gloucester",,Witness,,1
724d1018-4ff9-463e-a762-59080c540d53,3121,6880,0,"Roger de Breinton, priest (in commendam",,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3122,6958,0,"Roger de Breynton, archdeacon of Gloucester",,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3123,6856,0,Roger de Breytone,,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3124,6957,0,"Roger de Breynton, archdeacon of Gloucester",,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3125,6857,0,R. de Breyntone Rectore ecclesie de Aka,,Witness,,1
724d1018-4ff9-463e-a762-59080c540d53,3129,6846,0,Rogero de Breyntone,,Witness,,1
724d1018-4ff9-463e-a762-59080c540d53,3130,6847,0,"Rogeri de Breintone,",,Witness,,1
724d1018-4ff9-463e-a762-59080c540d53,3139,6816,0,"Roger de Breyntone, clerk",,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3149,6859,0,"Rogerus de Breyntone, Rector ecclesie de Aka",,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3151,6881,0,"Roger de Breinton, executors of Richard [Swinfield ],",,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3153,6991,0,,Collective,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3154,6993,0,­Roger de Breynton,,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3155,6867,0,"Rogero de Breynton, Rectore ecclesie de Aka, thesaurario nostro",,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3157,6875,0,"Roger de Breinton, Rector of Rock",,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3312,6828,0,"Roger de Breyntone, his brother",,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3336,6842,0,"Roger de Breynton', executors of the will of dominus Richard de Swynesfeld, formerly bishop of Hereford,",,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3394,6934,0,"Roger de Breynton', fellow-brothers and fellow-canons, executors of the will of gominus Richard, formerly bishop of Hereford,",,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3412,7004,1,Roger de ae),,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3413,6921,0,"Roger de Brenigtone, vicar general of Adam, bishop of Worcester",,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3414,6845,0,"Rogero de Breyntone, Rectore ecclesie de Monitone",,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3415,,0,Roger de Breynton Bishop’s Treasurer,,,,1
724d1018-4ff9-463e-a762-59080c540d53,3416,,0,"Roger de Breynton, Bishop’s Treasurer",,,,1
724d1018-4ff9-463e-a762-59080c540d53,3431,6815,0,"Roger de Breynton, Vicar of the Church of St Ethelbert, Hereford [Herefords]",,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3437,6818,0,"Roger de Breinton {Breynton}, the Vicar of the Church of St Ethelbert, Hereford",,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3438,6820,0,"Roger de Breinton, executors of Sir Nicholas de Rygate, once Treasurer of the Church of Hereford [deceased]",Collective,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3439,6821,0,"Roger de Breinton, Vicar of the Church of St Ethelbert, Hereford",,Principal,,1
724d1018-4ff9-463e-a762-59080c540d53,3446,6839,0,"Rogeri de Breyntone, rectoris ecclesie de Monytone",,Witness,,1
724d1018-4ff9-463e-a762-59080c540d53g,3047,667,0,,Collective,Principal,,1
728237f7-0fff-4d99-87d2-d6b012bbe326,2404,8982,0,William de fiodekenasse,,Witness,,1
728b7c8c-443f-4752-8363-6207e451875a,2248,7605,0,"Sibel, his wife",,Principal,,1
728b7c8c-443f-4752-8363-6207e451875a,2269,7606,0,"Sybil his wife,",,Principal,,1
728b7c8c-443f-4752-8363-6207e451875a,2359,,0,"Sibil, his wife",,,,1
728b7c8c-443f-4752-8363-6207e451875a,2473,7603,0,"Sibil, his wife",,Principal,,1
72974823-0224-40a8-a916-864dcad75ee7,2424,7264,0,"Roger le Taillur, then bailiff of the fee",,Witness,,1
72974823-0224-40a8-a916-864dcad75ee7,2452,7265,0,"Roger le Tailour, then bailiff of the fee,",,Witness,,1
72974823-0224-40a8-a916-864dcad75ee7,2480,7268,0,Roger le Tayllur,,Witness,,1
72974823-0224-40a8-a916-864dcad75ee7,2587,7262,0,Roger called le Taylor,,Scribe|Witness,,2
72974823-0224-40a8-a916-864dcad75ee7,2809,7261,0,"Roger le Tayllor,",,Witness,,1
72974823-0224-40a8-a916-864dcad75ee7,2822,7269,0,"Roger le T a i l o r , b a i l i f f o f the dean and chapter",,Witness,,1
72974823-0224-40a8-a916-864dcad75ee7,2824,7263,0,"Roger Le Teillur, bailiff of the dean and chapter of Hereford",,Witness,,1
72974823-0224-40a8-a916-864dcad75ee7,2834,7259,0,Roger le Taylour,,Witness,,1
72974823-0224-40a8-a916-864dcad75ee7,2835,7266,0,"Roger le Tailour, then baliff of the fee",,Witness,,1
72974823-0224-40a8-a916-864dcad75ee7,2836,7270,0,"Roger Le Taillur, then bailiff of the dean and chapter of Hereford,",,Witness,,1
72974823-0224-40a8-a916-864dcad75ee7,2837,7271,0,"Roger le Taillur, bailiff of the dean and chapter of Hereford",,Witness,,1
72974823-0224-40a8-a916-864dcad75ee7,2839,7272,0,"Roger le Tayllor, bailiff of the liberty of the dean and chapter of the cathedral church of St. Ethelbert of Hereford",,Witness,,1
72974823-0224-40a8-a916-864dcad75ee7,2847,7267,0,Roger le Tayllour,,Witness,,1
72974823-0224-40a8-a916-864dcad75ee7,2853,7260,0,"Roger le Taillur,",,Witness,,1
72b61f62-eafc-4903-951a-0987b49aa190,2470,,0,William le Blake,,,,1
72b61f62-eafc-4903-951a-0987b49aa190,2751,8755,0,William Black (niger),,Witness,,1
72b6843b-7214-4f56-9bb6-8d9b2a07f532,2782,2725,0,John Broun de la Hyde,,Witness,,1
72ccda2b-c3e1-4ece-9c65-520970628385,2553,1929,0,"Hamon le Brut,",,Witness,,1
72d37437-8fea-4bc8-803f-ae521c9c18ab,3102,,0,"Phillip Bernard, rector of the church of Lanleweny",,,,1
72dec356-9150-4f36-9aab-4d542d56f1c6,2517,221,0,Adam de eet,,Principal,,1
72f4e7e3-ff27-4d9a-9489-bfe178c5e691,2662,,0,"Gilbert de Turberuilla, brother of the aforesaid Simon",,,,1
7318c36f-73bc-4f07-bfc1-17dd600d42ae,2289,5767,0,Richard Dastyn of Grete near Wynchecombe;,,Principal,,1
7318c36f-73bc-4f07-bfc1-17dd600d42ae,2343,,0,Richard Dustyny,,,,1
7320e432-ef57-44cb-9cac-33c9cf56041d,2597,,0,Bllis Keyset,,,,1
7320e432-ef57-44cb-9cac-33c9cf56041d,2608,,0,Ellis Keyset,,,,1
732bf87c-ca5c-41f5-91c6-43ce29aba9c4,2397,,0,Robert,,,,1
733424c7-1cae-4f36-8a78-c81c0640a4c2,2274,,0,pape,Office,,,1
733424c7-1cae-4f36-8a78-c81c0640a4c2,2687,5323,0,pope,Office,Principal,,1
733424c7-1cae-4f36-8a78-c81c0640a4c2,3012,5321,0,Pope Clement VI,,Principal,,1
733424c7-1cae-4f36-8a78-c81c0640a4c2,3013,5319,0,Pope Clement VI,,Principal,,1
733424c7-1cae-4f36-8a78-c81c0640a4c2,3014,,0,Pope Clement VI,,,,1
733424c7-1cae-4f36-8a78-c81c0640a4c2,3018,,0,eel,Office,,,1
733424c7-1cae-4f36-8a78-c81c0640a4c2,3122,,0,pope,Office,,,1
733424c7-1cae-4f36-8a78-c81c0640a4c2,3402,,0,papal,Office,,,1
7335e045-b727-4cc7-acf1-54ba7ec19b44,2519,8738,0,williem Ballard’,,Witness,,1
7335e045-b727-4cc7-acf1-54ba7ec19b44,2536,8740,0,Williem Ballard,,Scribe|Witness,,2
7335e045-b727-4cc7-acf1-54ba7ec19b44,2567,8737,0,William Ballard’,,Witness,,1
7335e045-b727-4cc7-acf1-54ba7ec19b44,2629,,0,Williem Ballard,,,,1
7335e045-b727-4cc7-acf1-54ba7ec19b44,2875,8741,0,"william Bellard',",,Witness,,1
733c3020-2712-4780-97b7-0de3c29b00e4,2587,,0,’riyed the. chepisiny vicar af,,,,1
73419a79-e39a-4f95-891c-bee85dd7a04d,3073,778,0,"Bertraminus, advocate in the Roman court",,Witness,,1
7349a3bb-a3ff-440d-8a12-d997669ea985,2583,,0,John de Machefeld' f,,,,1
73577c4a-7801-47d8-9438-e12182de3019,2845,9542,0,William le Neucome,,Witness,,1
73577c4a-7801-47d8-9438-e12182de3019,2856,9541,0,William Neucomene,,Witness,,1
7359e60d-560c-40df-a516-fbfc57bb4674,2308,6318,0,"Richard May[el], rector of Preston-on-Stour, official of the archdeacon of Worcester,",,Principal,,1
73702500-e116-407d-a117-15d9382510e0,2984,4222,0,John son of Griffin,Parent,Principal,,1
73702535-4033-494a-9eb1-08dc9e75f744,2214,,0,Richard de thabbenor',,,,1
7380cd27-d1f5-4981-9f3a-87be7eb97bda,2681,2304,0,Hugh de Portemuth,,Principal,,1
73b32cd9-75b9-4b87-9cce-25bf73e3b1f5,2509,8798,0,william Dauy,,Witness,,1
73b32cd9-75b9-4b87-9cce-25bf73e3b1f5,2863,8799,0,"william Davy,",,Witness,,1
73b32cd9-75b9-4b87-9cce-25bf73e3b1f5,2864,8797,0,William Deuy,,Witness,,1
73b561d5-674f-418e-b737-dd028bb1fbca,2227,4169,0,"John, rector of the church of Penbray",,Principal,,1
73b561d5-674f-418e-b737-dd028bb1fbca,2994,4168,0,"John, rector of the church of Penbray",,Principal,,1
73d5c492-f50a-403d-aea0-2a10cb8d900b,3476,3796,0,John Kyst’ (or Kyft',,Principal,,1
73d8fb04-5ada-4d9c-9c8f-95624af66b2d,2603,5273,0,Phillip son of Henry.,Parent,Scribe|Witness,,2
73dd102a-7458-4b6b-8eda-709f2f1ad7eb,2453,,0,Stephenson of John de Wormetone,Parent,,,1
73dd102a-7458-4b6b-8eda-709f2f1ad7eb,2615,7528,0,Stephen son of John de wormetone,Parent,Principal,,1
7408fe1e-4b2f-4714-827c-18e0304bb54c,2364,,0,Adam de Germayn,,,,1
7408fe1e-4b2f-4714-827c-18e0304bb54c,2698,,0,Adam de Germayn,,,,1
7408fe1e-4b2f-4714-827c-18e0304bb54c,3035,385,0,"Adem German, ones of the seid church",,Witness,,1
740c3eed-0754-4112-bacd-aa1fee9c7d8c,2561,,0,his servant,,,,1
742c3c60-14ae-4781-9d11-22fb8f4822e6,2234,6798,0,Roger Crowe de Penkoyt,,Principal,,1
7435979d-0b33-400d-aa71-e47ded0c381e,2886,5442,0,the prior of Apundel',Office,Principal,,1
743bddf5-f77e-4333-8aa1-9fab43695e5d,2382,,0,Ralph Loue,,,,1
743cc47d-95b5-4475-aa4c-a1d148dcb043,2371,,0,Robert de Chestelton',,,,1
74432153-0106-40f5-bcfa-bd690b60665c,2525,,0,John de Stoney,,,,1
745dfa52-b595-4122-b4d4-62190245740f,2843,7886,0,Thomas de la Felde;,,Principal,,1
745dfa52-b595-4122-b4d4-62190245740f,3353,,0,"Thomas de la Felde, rightful proctor of Margery de Brok', daughter of Isabel de la Dane, formerly sister of the late dominus Richard de Swynefeud, formerly bishop of Hereford",,,,1
748d303c-165e-4931-bbff-657f74d0dc24,2227,1899,0,"Gregory, perpetual vicar of Landesteffan",,Principal,,1
748d303c-165e-4931-bbff-657f74d0dc24,2994,1898,0,"Gregory, perpetual vicar of the church of Landesteffan",,Principal,,1
749e55ab-474f-4aa6-a6dc-94639000ecf6,2949,1553,0,"Edmund le Spicer, going with the said Master Henry.",,Principal,,1
74a9678b-20be-4918-96d9-d7bcc2949782,3476,7650,0,"Thomas his son,",,Principal,,1
74abcfce-9de4-47eb-81bb-df2578668a31,2949,4688,0,Martin Squirel of Berkyng,,Principal,,1
74abcfce-9de4-47eb-81bb-df2578668a31,2954,4687,0,"Martinus Squirell, de Berkyng",,Principal,,1
74acfdd0-69c3-49d9-a647-0953c29c17e7,2523,4655,0,Margery his sister,,Principal,,1
74acfdd0-69c3-49d9-a647-0953c29c17e7,2527,4654,0,Margery dauchter formerly of Walter son of James  de Walford’,Parent,Principal,,1
74acfdd0-69c3-49d9-a647-0953c29c17e7,2528,4658,0,ery daughter of Walter James de Walforde,,Principal,,1
74acfdd0-69c3-49d9-a647-0953c29c17e7,2529,4656,0,"Margery  daughter of Walter Janyns,",,Principal,,1
74acfdd0-69c3-49d9-a647-0953c29c17e7,2868,4657,0,"Margery, daughter of Walter James.",,Principal,,1
74acfdd0-69c3-49d9-a647-0953c29c17e7,2869,4659,0,Margery her dauchter,,Principal,,1
74b2afbc-f018-4057-8ee5-bca6b9060f0d,2865,,1,Christina fore merly his wife.,,,,1
74bfdd51-7672-463c-95c0-bde1d0583395,2430,,0,Richard lynon,,,,1
74d1969b-cdfb-4283-80cc-0148d7b9cb38,3130,7155,0,Rogero de O[r]letone,Collective,Principal,,1
74d1969b-cdfb-4283-80cc-0148d7b9cb38,3132,7154,0,"Roger de Olreton',",,Witness,,1
74d5506c-5d99-4cdd-bf24-21d4b7d313ad,2442,4674,0,Margery his wife,,Principal,,1
74e70f20-66ba-432e-a324-aaed7ab77695,2849,7622,0,Thomas Aubrey,,Witness,,1
74f437d8-a1dd-4075-a511-55ce1b584b94,2949,7661,0,Thomas Coudray.,,Principal,,1
74f6eb8a-7219-478a-bc6e-3038e10d38c2,2512,8381,0,"Walter de Hompton', bailiffs of the king in Hereford",,Witness,,1
74f6eb8a-7219-478a-bc6e-3038e10d38c2,2649,8379,0,"Walser Ge fompton’, then palilers of he pine tate  city of Hereford",,Witness,,1
74f6eb8a-7219-478a-bc6e-3038e10d38c2,2699,,0,"Walter de Hompton', bailiffs of the king in Hereford",,,,1
74f92f55-35f5-4a3d-825f-e6467ba4633c,2751,7067,0,Roger de Dik’,,Principal,,1
74f92f55-35f5-4a3d-825f-e6467ba4633c,2842,,1,"Roger de Dyk’, grantor's grandfather",,,,1
75000cab-b936-4f24-8232-11b7fa9a82ab,2637,3730,0,John Gille,,Witness,,1
75000cab-b936-4f24-8232-11b7fa9a82ab,2638,3729,0,John Gille,,Witness,,1
750d0091-e03e-46a2-9be3-afbc2ef2d1d3,2841,765,0,Beatrice his wife.,,Principal,,1
75166c5a-aaaa-4a6f-a3c3-70f8662f1792,2783,1953,0,Henry ae Brocworth,,Witness,,1
75730ca5-2a82-46a0-ad27-98c539afe86d,2346,8095,0,Thomas le Wafre,,Witness,,1
75730ca5-2a82-46a0-ad27-98c539afe86d,2382,8096,0,Thomas le Yafre,,Witness,,1
75730ca5-2a82-46a0-ad27-98c539afe86d,2602,8097,0,Thomas le Wafre,,Witness,,1
75730ca5-2a82-46a0-ad27-98c539afe86d,2979,,0,"Thomas Pistor [Thomas Baker chaplain],",,,,1
75730ca5-2a82-46a0-ad27-98c539afe86d,3052,8094,0,Thomas the baker,,Principal,,1
75780982-cd8d-4cb9-b283-11be551b9314,3254,9631,0,"William, prior of the priory of St. mary of  Vonnouth;",,Principal,,1
75b811c7-0108-42c0-9bdc-3a4eb6c15b44,3463,,0,John Serle,,,,1
75c71bb8-78e4-49e5-acbf-d9796b79c442,2657,8772,0,"witlian Brisebon, citizens of Hereford",,Witness,,1
75ef2bc7-81bb-4076-a52c-dad5bf901707,2479,8744,0,"William Balle,",,Witness,,1
75ef2bc7-81bb-4076-a52c-dad5bf901707,2505,,0,Williem Balle,,,,1
75ef2bc7-81bb-4076-a52c-dad5bf901707,3144,,0,lands listed in HCM 1798,,,,1
75effa71-deea-460b-85b1-e74ab40b2e26,2276,7826,0,"Thomas de Dan, deacon, rector of the parish church of Hompton' near Hereford",,Principal,,1
75f7c790-a4f3-4c2f-9a76-7b9d65599094,2434,7550,0,‘Stephen Payn de Doweswalle,,Principal,,1
75f7c790-a4f3-4c2f-9a76-7b9d65599094,2453,7549,0,Stephen son of William Payn;,Parent,Principal,,1
75f7c790-a4f3-4c2f-9a76-7b9d65599094,2615,7552,0,Stephen son of William Payn de Deuiswalle,Parent,Principal,,1
75f7c790-a4f3-4c2f-9a76-7b9d65599094,2827,7551,0,Stephen Payn,,Scribe|Witness,,2
7613997f-0840-48d6-bd9f-055bc55563be,2565,7180,0,Roger de Shelwikt,,Witness,,1
76181707-02e2-4a2e-beff-f5e1b5e5f756,2539,7614,0,Thomas Absolon,,Witness,,1
7624988f-128e-4a95-9e3f-86dd918f5431,3038,,0,"Geoffrey, perpe vicar of the ehureh of Foy",,,,1
76325bfa-a65c-479b-a4d5-d0808fddbcf0,2593,6737,0,Robert Somery,,Witness,,1
76325bfa-a65c-479b-a4d5-d0808fddbcf0,2614,6739,0,Robert Someri,,Witness,,1
76325bfa-a65c-479b-a4d5-d0808fddbcf0,2820,6738,0,Robert Somery,,Witness,,1
766b080a-21f1-4348-ae53-76b239e603a3,2429,,0,John Attesion,,,,1
7696a93e-59b2-475a-aee8-195384c5c02a,2554,,0,Richerd Aubrey,,,,1
7696a93e-59b2-475a-aee8-195384c5c02a,2871,5729,0,Richard Aubrey,,Witness,,1
76976235-52bd-4be6-9e0b-54094c2c476c,2562,2620,0,John Alisaundre,,Witness,,1
769e9229-e7fc-4419-9240-101f6b1abb71,2215,,0,Thome de Sancto Omero,,,,1
769e9229-e7fc-4419-9240-101f6b1abb71,2216,,0,Thome de Sancto Omero,,,,1
769e9229-e7fc-4419-9240-101f6b1abb71,2657,7969,0,mas de Sancto Omero,,Witness,,1
769e9229-e7fc-4419-9240-101f6b1abb71,2746,,1,Thomas de sancto Omero,,,,1
769e9229-e7fc-4419-9240-101f6b1abb71,3258,7968,0,"Thomas de Sancto Omeroy canon of Hereford,",,Principal,,1
76da6810-3e07-4be1-a2a7-f983604584fc,2614,,0,John le Kembestere,,,,1
76fa269a-6ac2-4671-ace2-47aa873af4b3,2653,6553,0,Robert his brother.,,Principal,,1
7710a85a-046c-48b5-a487-00f690dffabf,2228,6687,0,R. Chaumberleyn,,Principal|Scribe,,2
7710a85a-046c-48b5-a487-00f690dffabf,2841,6688,0,Robert le Chamberleyn,,Witness,,1
772d8c51-4c9f-454e-b0ff-80b34a08b5a7,3018,5459,0,ts of the monasteries of Kylpek',Office,Principal,,1
772f2215-9954-4a0d-a06a-805ff3411425,2927,1916,0,bishops of Mende,Office,Principal,,1
773e14bd-3b6f-46c9-bbef-b18ed783e5ce,3148,1961,0,"Henry de Clifford',",,Witness,,1
774fb968-bcdf-44a9-bf8f-8a54e8d2e072,2533,,1,John de Asshe,,,,1
77777962-db34-4b5f-bc3d-d4bcb0e7840c,2429,,0,Richard de Lulham,,,,1
77777962-db34-4b5f-bc3d-d4bcb0e7840c,2474,5970,0,Richard de Lulham,,Witness,,1
77777962-db34-4b5f-bc3d-d4bcb0e7840c,3464,,0,Richara de Lolham,,,,1
77a11bf6-d02e-4193-92af-b692ea62b3ba,2949,2883,0,John de Broghton,,Principal,,1
77a11bf6-d02e-4193-92af-b692ea62b3ba,2954,2882,0,Johannes de Broghton,,Principal,,1
77af1695-66e8-4677-acea-bf7e1fb72f5e,2984,,0,Pope,,,,1
77af1695-66e8-4677-acea-bf7e1fb72f5e,3033,,0,papal,Office,,,1
77eb216f-b82c-4aae-b00d-30dcba13049d,2785,,0,their Asidbe,Collective,,,1
77eb32d8-b5dd-4330-99f3-65e83def0836,2558,6272,0,Richard le Baker,,Principal,,1
7846a7f9-e718-4ec0-8e61-598f902a7fd7,2690,2607,0,SO,,Scribe|Witness,,2
7861c322-80bb-424d-878d-a425e69720ee,2876,9314,0,William del Oke,,Scribe|Witness,,2
786834cf-fdd7-4c30-a880-bc37afa7eb5d,2628,3353,0,John de Movesinton,,Witness,,1
787c988b-250b-4474-ad5f-610f100feccf,2492,,0,Hugh le Smyth.,,,,1
787d933c-1c4a-49de-b587-3b466ed4a817,2940,5160,0,Peter Tauy,,Principal,,1
788bd35d-dad1-4ae9-b053-589eaf42cd31,2800,,0,William le budul,,,,1
788e967e-fa75-4003-8042-5fffc025a9a8,2395,6573,0,Robert de la hulle,,Witness,,1
788e967e-fa75-4003-8042-5fffc025a9a8,2396,6574,0,Robert de la le,,Witness,,1
788e967e-fa75-4003-8042-5fffc025a9a8,2397,6575,0,Robert de la Hull’,,Witness,,1
788e967e-fa75-4003-8042-5fffc025a9a8,3464,,0,in bau ta,,,,1
7896ee44-ba03-4804-9fba-b253fa15319e,2268,7095,0,Roger de la Grene de Bulleye,,Principal,,1
7896ee44-ba03-4804-9fba-b253fa15319e,2755,7094,0,"Roger atte Grene,",,Witness,,1
78a67731-9e58-4a83-b56d-913fd2da9be2,2848,4305,0,John Ville,,Scribe|Witness,,2
78aff105-6b08-4472-8734-9effb44d0182,2467,8030,0,"Thomas Goch',",,Witness,,1
78bf5801-0c8e-405a-a2a5-431524cc60e6,2586,3351,0,John de Mersehton,,Scribe|Witness,,2
78bf5801-0c8e-405a-a2a5-431524cc60e6,2659,3352,0,John de Mersschton'.,,Witness,,1
78d311a2-08ad-4736-b914-cd20f7a54d02,2750,2747,0,John Goly de Kingescaple,,Witness,,1
78d311a2-08ad-4736-b914-cd20f7a54d02,2773,2748,0,John Coly,,Witness,,1
78f995da-7c59-45b9-b891-8220cc5418a9,2523,1618,0,Emmorius son of Walter James de Walforde;,Parent,Principal,,1
78f995da-7c59-45b9-b891-8220cc5418a9,2527,,0,"immor', grantor's ther",,,,1
78f995da-7c59-45b9-b891-8220cc5418a9,2528,,0,"Emmor', grantor's brother",,,,1
78f995da-7c59-45b9-b891-8220cc5418a9,2529,,0,"Kmmor' son of Walter Janyns,",Parent,,,1
78f995da-7c59-45b9-b891-8220cc5418a9,2868,,1,Emmorius son of Walter James de Walforde,Parent,,,1
78f995da-7c59-45b9-b891-8220cc5418a9,2869,,0,"mmor', son of the said Sibil",Parent,,,1
793f06a7-c964-47d1-968f-64667e6cc37a,2550,,0,Gilbert de Childeston',,,,1
793f06a7-c964-47d1-968f-64667e6cc37a,2686,,0,endowment specified in No 2289,Collective,,,1
793f06a7-c964-47d1-968f-64667e6cc37a,2924,,0,,Office,,,1
7952d30f-d062-43b8-9625-71b42cece53c,2666,1889,0,"Godfrey, bishop of Worcester",,Principal,,1
7952d30f-d062-43b8-9625-71b42cece53c,3273,,0,bishopric of / Worcester,Office,,,1
79547ee4-8b22-43d6-acce-27b1da45e4ad,2811,2362,0,"Hugh Hatherich,",,Witness,,1
795d979f-4f75-45a0-a5ab-85862018cd4f,2517,2027,0,Henry de Poteston’,,Witness,,1
797a26bc-460a-4b58-a4a1-89ad9bafddc0,2773,3937,0,John called le Persoun,,Witness,,1
7984d07e-f643-4411-a3b5-2b14184f14bf,2949,2995,0,"John de Felstede, 'taverner,' going with the said Master John",,Principal,,1
79ac70a5-0e09-4ca3-b8e9-e107b899b58f,2624,9643,0,"William Reuene,",,Witness,,1
79bd21a3-f802-4334-a0c4-0e0e99a1ec15,2867,4832,0,"eee Nicholas, perpetual vicar in the chapel of St. Kat Hereford",,Principal,,1
79bd21a3-f802-4334-a0c4-0e0e99a1ec15,3147,4831,0,"Nicholas de Folebrugge,",,Principal,,1
79c41c39-92ae-4343-a8e6-88a737a979c2,2508,5981,0,squire (yahettus) Richard de Munemuth',,Principal,,1
79ddb780-9271-44c0-9dca-eefbaf0a884c,2626,7127,0,Roger de Imlham,,Principal,,1
79ddb780-9271-44c0-9dca-eefbaf0a884c,3464,,0,Roger de rattan,,,,1
79e38193-19e6-42cf-b9a4-a4ad0f00d34e,2255,8252,0,Walter By “— skinner,,Witness,,1
79e38193-19e6-42cf-b9a4-a4ad0f00d34e,2530,8253,0,Walter Bi Weye,,Witness,,1
79e38193-19e6-42cf-b9a4-a4ad0f00d34e,2541,8254,0,walter Uppewye,,Witness,,1
79f5744f-e441-4384-9a00-b631d9735603,3016,6014,0,"Richard de Plessys, archdeacon of Colchester, dean of the church of St, Mary.of the Arches, London, commissary general of ahs ae eee of Canterbury",,Principal,,1
7a081ebd-d6bc-409b-87ac-367d1bb076fe,2470,3062,0,John de Homptone,,Witness,,1
7a081ebd-d6bc-409b-87ac-367d1bb076fe,2536,3066,0,John de Homptone de Luyde son of Roger de Homptone;,Parent,Principal,,1
7a081ebd-d6bc-409b-87ac-367d1bb076fe,2549,3064,0,John de Hompton,,Witness,,1
7a081ebd-d6bc-409b-87ac-367d1bb076fe,2553,3065,0,John de Homptone,,Principal,,1
7a081ebd-d6bc-409b-87ac-367d1bb076fe,2565,3063,0,John de ae,,Witness,,1
7a09cfc8-5476-48ac-a205-314614928b81,2721,8059,0,"Thoma Joce, domicello dicti patris, testibus ad premissa",,Witness,,1
7a15e8ce-38cb-4fde-b642-2e347e3cf981,2404,,0,"Walter Coterel,",,,,1
7a1fb4e1-3b41-40bd-9572-2045d6344bc4,2229,2103,0,"Henry le Forester de Corston',",,Principal,,1
7a1fb4e1-3b41-40bd-9572-2045d6344bc4,2860,2102,0,"Henry le forester de Corston',",,Witness,,1
7a252f8b-0871-4e7d-933e-136038f0bbbc,2557,,0,John Cheverel,,,,1
7a252f8b-0871-4e7d-933e-136038f0bbbc,3421,2740,0,"John Cheveril,",,Witness,,1
7a630842-8b5d-4812-b4f2-b295fefa09e2,2232,6569,0,"Robert de la Doune, executors of the will of dominus Stephen de Thansto, formerly dean of Hereford",,Principal,,1
7a630842-8b5d-4812-b4f2-b295fefa09e2,2845,6570,0,Robert de la Doune de Rydmarleye,,Witness,,1
7a8a41b7-4964-4c20-98c0-78cffb996f72,2571,7194,0,"Roger de  Wynchestr',",,Witness,,1
7a8a41b7-4964-4c20-98c0-78cffb996f72,2874,7193,0,Roger de Wwynchestr’,,Witness,,1
7a8a41b7-4964-4c20-98c0-78cffb996f72,3062,7195,0,Roger de Wynton’,,Witness,,1
7aacd63e-3942-4d13-aca7-84c9020d2dae,2539,1749,0,George le Meleward,,Principal,,1
7aca71e9-0059-41d0-9e3a-6ec71fecd005,2281,7511,0,"Stephen de wasinton' ,",,Witness,,1
7aca71e9-0059-41d0-9e3a-6ec71fecd005,2309,7509,0,Stephen de Masintone,,Witness,,1
7aca71e9-0059-41d0-9e3a-6ec71fecd005,2406,7513,0,"sephes de Masinton',",,Witness,,1
7aca71e9-0059-41d0-9e3a-6ec71fecd005,2407,7514,0,"Stephen de Masyntone,",,Witness,,1
7aca71e9-0059-41d0-9e3a-6ec71fecd005,2408,7515,0,"Stephen de Masindon',",,Witness,,1
7aca71e9-0059-41d0-9e3a-6ec71fecd005,2612,7516,0,Stephen de Masinton',,Witness,,1
7aca71e9-0059-41d0-9e3a-6ec71fecd005,2829,7512,0,— de Masintone,,Witness,,1
