ID,Label,gender,clerical,NodeType
5652bfd8-f606-448f-83ba-e5cc5262436d,Michael Northburgh,M,1,Person
1ca12848-a993-4109-bf98-2c160b7a78b3,Michael Ricomanni,M,1,Person
7fbede07-51ee-40ad-a00e-e01c8a32d818,Michael the Imagemaker of London,M,0,Person
fe2e4a47-0c79-4b5f-a69f-00fbc55e82f1,Miles de la Sale,M,0,Person
4e13479b-15e0-4502-8569-b6ab042caf7e,Miles de Monnington,M,0,Person
4417fa15-4b43-446f-acc4-1534caab014e,Miles de Rodebergh',M,0,Person
ad950c9d-ab2f-4084-979b-ab314ba0ad22,Miles Pychard,M,0,Person
1784f134-627a-4187-8f17-b12efa9e0682,Miles the Smith,M,0,Person
3948e34b-4620-431e-ad64-a7eea7f8dd72,Milliaceius de Querciola,M,1,Person
a3fae2c2-8186-4166-a561-04b132d75ce1,monks of Berndone,M,1,Person
2dec15da-1cf4-4ce1-a731-73ab83d42414,Morgan ap Cradoc,M,0,Person
eb68ebbb-4475-4a24-ba70-8895e56b11df,Morgen Thloyd,M,0,Person
e7724010-3312-4dfb-83a8-0fb36f8f8f25,Nichola wife of Walter le Brut,W,0,Person
ac03c441-ab95-485c-b5cb-c76ffc4d115e,Nicholas atte Walle,M,0,Person
55cb38e8-88f2-4d90-a9f4-f78da99b3dcb,Nicholas Bresebon de Hereford,M,0,Person
f21cd018-b2fb-4acd-b116-979effaeb31f,Nicholas brother of Thomas le Colyar of Mordiford,M,0,Person
d363e7fc-439d-4543-852d-94937d552736,Nicholas Brounyng,M,0,Person
03d098de-e410-455f-89b5-eece3bbeedfa,Nicholas Bryan,M,0,Person
5d011536-66ce-419d-a78d-7853c4144182,Nicholas Bysshop,M,0,Person
c0f6be30-da23-4728-912d-7ac3f6db6184,Nicholas Carles,M,0,Person
fdf4e58f-713e-41b2-a195-feb1f9d2bf62,Nicholas Cays,M,0,Person
9d7fd837-42ae-4a03-bf33-127c03614c72,Nicholas Contayl,M,0,Person
af68d188-f0fd-4c27-9074-5b27d1482837,Nicholas Cossyn,M,0,Person
c0adbf96-8203-4604-b7a7-a694412481e1,Nicholas de Aka (Rock),M,1,Person
f1730fe1-7906-4435-970c-05a3adb1afdc,Nicholas de Bathon,M,0,Person
3afd8b6e-3037-4072-a641-06d266914c45,Nicholas de Boklond,M,0,Person
e8eb246f-7fae-4e17-9ac1-9876e5b7133e,Nicholas de Boyfeld,M,0,Person
5b8dc7cd-2ddf-44e3-9c65-007c9d76a2a7,Nicholas de Brompton,M,0,Person
4e499db8-fa71-45a9-80fd-563b65a3cf00,Nicholas de Bromyard,M,0,Person
5b1cfbf9-b756-4893-9b0d-2d22749d2c38,Nicholas de Caumpes,M,0,Person
c12132be-bffd-452c-b13c-20277b4a1cc5,Nicholas de Cumberwelle,M,0,Person
79bd21a3-f802-4334-a0c4-0e0e99a1ec15,Nicholas de Folebrugge,M,1,Person
11e42728-4ad9-4423-9518-9baf5e9d9fa5,Nicholas de Hodenet,M,1,Person
24c69467-ca2a-44ae-8b41-0798cd8831dd,Nicholas de Kaerwent,M,1,Person
af0c2714-2947-4e34-a552-35da8681d138b,Nicholas de Kaerwent,U,0,Person
b0d17164-23f5-4f7f-818a-f8cc32a7cad6,Nicholas de Knoville,M,1,Person
fad5c3f3-a00b-439e-906d-9f35e0765c9b,Nicholas de la Barre,M,0,Person
a6bd15db-2d3d-4cc5-a506-7a5f3266c887,Nicholas de la Calewe,M,0,Person
2ef20e3f-a524-4e0e-8103-35367a3b1117,Nicholas de la Felde,M,0,Person
2c8a9e57-1f8e-4ca5-aedd-20468b8280e3,Nicholas de la Hulle,M,0,Person
428ee90a-0d88-44a3-b20c-d74d5f198b4e,Nicholas de la Hyde,M,0,Person
8b982e30-8c62-40c9-8fc2-066bc805d23d,Nicholas de Lasci,M,1,Person
4b37eb1f-3a70-4d7d-b57f-533346a75983,Nicholas de Merkynton,M,1,Person
a3a5e93e-2da4-4320-8032-1559f9946065,Nicholas de Monte,M,0,Person
b07cc9b7-26ef-42e0-bdf7-f69ea9c3843a,Nicholas de Mora de Lulham,M,0,Person
862c9e59-0795-4109-a476-fbe44373098c,Nicholas de Oxonia,M,1,Person
023f7d45-f239-4886-81d5-c76175e95516,Nicholas de Prestemede,M,1,Person
50c37fd9-0375-458a-b29d-4d54bbfcd39b,Nicholas de Reygate,M,1,Person
fdfe45b3-ec35-49db-9a8d-3024f0e0c98d,Nicholas de Reygate's parents,M,0,Person
50504808-ac77-4fc8-98a6-4167be943dc8,Nicholas de Salle,M,0,Person
7ca23a65-234a-4738-a3fc-5102fa90e097,Nicholas de Shipton,M,0,Person
664b8c9b-7419-4262-a2ae-0e742c327f70,Nicholas de Standon,M,0,Person
d15b75aa-2210-4fbb-b236-2603b73b48a9,Nicholas de Staneleya,M,0,Person
1c8409b4-cd4a-4ecf-99de-710afb3cf1de,Nicholas de Stanlak,M,1,Person
c05fa59e-330d-470e-9499-b67cab7c700b,Nicholas de Stretedene,M,0,Person
9db8c127-d7c2-4213-b76b-bc521d08d9b0,Nicholas de Troye baker of Hereford,M,0,Person
5db5e10a-e4a6-466a-bd3e-4e246faf1bea,Nicholas de Vere,M,0,Person
43844b72-7f33-4358-a6e4-e3ea0a575b31,Nicholas de Vokemerssefelde,M,1,Person
1161262b-32e0-44fc-8161-2157c60809be,Nicholas de Wacem,M,1,Person
9652f37f-cc20-4392-8f8d-4a8d3258e547,Nicholas de Warewyk,M,0,Person
dee9ac7a-f3ba-4d4e-b653-51b999e497dd,Nicholas de Werham,M,0,Person
066da249-f567-48fa-ba77-345c7d1b81c1,Nicholas de Wistanestowe,M,0,Person
030ecd43-e8d4-477f-be6b-9a4440e712a8,Nicholas de Woolhope,M,0,Person
da5da972-95aa-4ff9-9f6d-11f959fc0cda,Nicholas de Yaneworth,M,1,Person
dc76cc7c-7a25-48d4-9b44-69d52aba6c4e,Nicholas de Неthe,M,1,Person
61a33703-6b5c-4950-8f64-ebe3b253395a,Nicholas Dehintes,M,0,Person
478501cc-c771-4d3b-9ce6-63153e0b828d,Nicholas Eseger of Ledbury,M,0,Person
ce5dd8ed-33a0-4b82-a707-443d9c63a386,Nicholas Iweyn,M,0,Person
f3360458-bf75-4a3b-bd17-4473d46a1e65,Nicholas Jakeler de Waltham,M,0,Person
7c189b0f-d34b-4d97-9637-de29ca172c9b,Nicholas Laurence of Brompton,M,0,Person
e62d4ad8-5b02-4376-9b77-cb5ee7f22015,Nicholas le Archer,M,0,Person
0a4c9477-f17a-48a9-8fc3-00e83b2f987b,Nicholas le Barbour,M,0,Person
888ddd18-e556-48ce-9263-b4a154f3d2be,Nicholas le Broy,M,0,Person
44cddc61-c56d-4df3-87e8-ae57dc01fa6d,Nicholas le Clerk,M,1,Person
f1d4cfc4-2736-46e6-9b8b-55dfc65ebb15,Nicholas le Cok,M,0,Person
d5661086-772b-4f28-b9d8-ddc4500e58ed,Nicholas le Ferrour,M,0,Person
04a4805d-bce7-4396-9401-6a59549b7d91,Nicholas le Heyr of Brompton,M,0,Person
048a0bf5-5d90-48ca-b2fa-68090d09484c,Nicholas le Taverner,M,0,Person
3e61c876-e566-4e13-a9e4-2c32a7574ba4,Nicholas le Webbe,M,0,Person
e759a575-d539-406a-a59d-89d91f91909c,Nicholas le Werrour,M,0,Person
507e36e9-7b5f-4329-8e6d-b39b6ea3416b,Nicholas le Yengeboende,M,0,Person
429ad2df-98de-43d6-8616-4537bfc13946,Nicholas Long,M,0,Person
abbe8a6d-5688-419a-8414-d79a0b8f1610,Nicholas Muchegross,M,0,Person
3c53c215-8292-4db3-accd-480050b34df3,Nicholas penitentiary of Hereford,M,1,Person
c6e54344-8bd8-40cb-ad21-11a2b43519ea,Nicholas Peodu,M,0,Person
a84392ae-d7b4-4deb-9e05-aa24a5d39470,Nicholas Pere de Preston,M,1,Person
8c5b6509-68fb-4d07-aa88-244b024d9950,Nicholas portionist of Potesburi,M,0,Person
d062a7c9-31b1-432d-ab51-8545cf9517de,Nicholas Quappelade,M,1,Person
01b2eb24-706b-465d-87a3-7a33fbb0cf97,Nicholas Saundre,M,0,Person
c4e68292-31c2-4abd-9a1d-3cf3dceaabf0,Nicholas Stevenes,M,0,Person
25f0a4b0-91bd-4afd-9fad-a57b557c6165,Nicholas Tarel,M,0,Person
b524acc5-1cff-4f2a-abf6-4fa506d6cc3a,Nicholas the Falconer,M,0,Person
b9b9477a-d05e-41be-86c0-4ad1a2a6fb20,Nicholas the Marshal,M,0,Person
b37cf381-80b4-45a3-a068-1784d9634393,Nicholas the Miller,M,0,Person
9fa22ad9-f045-403c-9d26-1e15e7849fc9,Nicholas Tyget,M,0,Person
9c3d42e8-f45f-4d31-bbae-11692a8c4206,Nicholas Wigmore,M,1,Person
7c4791b5-3aa5-488e-9ab1-485af17f0c96,Nicholas Wynter,M,0,Person
5f4f9c6e-bd04-4922-978f-9ceaa97f4551,Nicholas Wyoth,M,0,Person
073f371e-87fb-4ab0-8e36-0bd0af1050f5,Nicolai de Guercino,M,1,Person
509320de-f076-4b05-89d9-e8aab2659ab6,notary public [unnamed],M,1,Person
ec496439-fc3d-4084-b014-cbef33f9445c,nuns of Avenbury,W,1,Person
cc4ab05c-01ed-462a-bd7f-4f890371318d,official of Adam de Orleton bishop of Hereford,M,1,Person
0c500635-c87d-4c45-a861-f4eba3f49e67,official of Chester,M,1,Person
b35645c7-05fb-4659-9dd8-2376f267c157,official of John de Trillek bishop of Hereford,M,1,Person
4149d7ab-43f6-451f-905f-989fdb13c1c6,official of Lincoln,M,1,Person
234aafc4-d9e6-47f6-8382-cdcc8f522992,official of Richard de Swinfield bishop of Hereford,M,1,Person
9be005dc-e115-46c8-b1a9-afcdc37471db,official of Sees and others (named),M,1,Person
a258bf8c-df2f-4d6e-b90f-40990b7ebc0f,official of the archdeacon of Gloucester,M,1,Person
ed0fe337-ba2c-48ec-b2df-2003c47433c5,official of the archdeacon of Norwich,M,1,Person
9ef709d9-3da9-4329-a24f-4b02d17cf075,official of the archdeacon of Sarum,M,1,Person
c6841d1c-f610-4963-865c-f6cea3b0e634,official of the archdeacon of Taunton and Bath,M,1,Person
484f5a3b-026c-49da-8840-31580780cf09,official of the archdeacon of Worcester,M,1,Person
06964de5-1aa0-4596-884a-3ae1108b74d9,official of the bishop of Coventry and Lichfield,M,1,Person
f8b1e7f7-4abf-4947-9316-d5784822784b,official of the Bishop of Ely,U,0,Person
8ff61b9e-2dab-47c1-9ff3-adc3402cac7f,official of the court of Canterbury,M,1,Person
90d03b82-31e7-46d8-9fe6-57c74cd7575b,official of the dean of Wells,M,1,Person
beb16511-d4fa-4297-b1ec-7a76a82b284b,official of Worcester,M,1,Person
fdffd9d1-145d-4771-920f-ee15cc57489d,Oliver Sutton,M,1,Person
b55c9df5-81ea-443b-a816-691942917854,Oliverius de Cerzeto,M,1,Person
12333f4a-f08d-45c8-add7-ccb1ed5cf9b6,Osbert Clouberd,M,0,Person
920401bc-b129-475c-b3d5-dd5c162d4bd1,Osbert Daget,M,0,Person
19615af2-6fc3-4ada-ac75-a8ef2c32f569,Osbert de Avenbury,M,0,Person
0a65e8f2-10ef-44a8-888f-27f454e36c77,Osbert de Swynesmore,M,0,Person
0c67083e-056e-4bc2-9e79-a98ea51a7124,Osbert Galant of Hereford,M,0,Person
9328435d-df08-4a23-bf65-3c7521299e48,Osbert Joce of Ledbury,U,0,Person
c4aaea4c-dc40-4707-86b0-045b9c5b4def,Osbert le But,M,0,Person
c0c0c58a-fc4a-45d5-84bc-044629a077f8,Osbert Malemort,M,0,Person
e6377232-f6ae-47d4-9f9f-1c06bf08ce78,Oweyn Vachan,M,0,Person
a8c9900a-c8d5-43d0-a4e5-0b08334d6d1f,Palæologus Catharia,M,0,Person
85b1d98c-49ef-4476-a06a-58b7d570149f,parishioners of Allensmore,W,0,Person
d41a0368-4c8e-474f-bede-5a37a9ee55ef,parishioners of Breynton,W,0,Person
a4f4374e-13b5-4830-b304-1858d9a3e178,parishioners of Hompton nr Hereford,M,0,Person
d6b998df-4fd0-43a1-b761-6a0696b7cd8f,parishioners of Maddeleye,M,0,Person
d51c0478-8613-4d46-8e13-d0baf4cecbca,parishioners of Treysac,M,0,Person
03f4747b-e22c-45ca-8b54-4397bee3773e,parishioners of Welinton,W,0,Person
ce6f5392-22e7-4deb-a02d-8050f778fb18,parliament at Carlisle,M,0,Person
e296b9f1-b0cf-469e-918c-b0a9e08c8916,paupers of Allensmore,M,0,Person
d8c54448-4e5d-499d-b2e6-e18193ebf2d1,paupers of Bocton',W,0,Person
1e4e158f-290d-4ab9-9b8c-006bb5f68e17,paupers of Bollinghope,M,0,Person
d6758680-daf3-4c7a-976d-f64a20450618,paupers of Breinton,M,0,Person
fd69e4b1-d196-4e5d-94d1-e6505ee8680b,paupers of Hereford,M,0,Person
def2aad2-1510-4d4f-9f48-767efa1df6a2,paupers of Kingston,M,0,Person
9cdf12fa-01d7-4ec4-af5a-ee082f9eee43,paupers of Ledbury,M,0,Person
c0af46fa-89b5-4875-b86c-c64b470857eb,paupers of St John's Hospital Hereford,M,0,Person
ec1810f9-58fd-40aa-b758-79f16811f199,paupers of Wythintone,M,0,Person
c1890867-4a2f-4213-b29d-fac49d2483f2,Payn de Turberville,M,0,Person
b9d50b50-a166-44cf-a630-a9e7d2536beb,Payn de Turberville's constable of Coytif,M,0,Person
238002e2-d248-4147-a5d8-f12fc2929add,Payn de Turberville's foresters,M,0,Person
5833e868-c95e-4415-94f4-cc01dbc051ac,persons unknown,M,0,Person
0d694a50-68df-4670-af30-cc4c86d7bb74,Peter abbot of St Sernin Toulouse,M,1,Person
b83ee134-ea24-4b89-b2d1-85c60f28b324,Peter Bartholomei de Guarcino,M,1,Person
bad35193-d522-49db-b325-13a01a9ac7fa,Peter cardinal-priest of St Praxedes,M,1,Person
1b9e0c9f-f695-4332-9898-e8cca56e11af,Peter Chevrel,M,0,Person
a29ee05c-916b-4026-b641-16e70c5de9ca,Peter de Aqua Blanca,M,1,Person
d1b0cd96-7e46-426e-9f38-0e0ccf208d97,Peter de Avebury,M,1,Person
3005b139-5839-4bad-9cda-7868aba374c2,Peter de Balneis,M,1,Person
f862efc0-0021-47e1-bd1a-cabddfa9238b,Peter de Bosco,M,0,Person
325c9e5c-d8bc-4911-a9c4-3cdfd1c5d8b1,Peter de Bradwarle,M,1,Person
7f3777be-791a-4361-a935-19f26fcb6be8,Peter de Bruera,M,1,Person
b16bc1e9-ac3d-4339-b8db-249801de2e9b,Peter de Bucclano,M,1,Person
a374b201-8ee1-44e2-a299-e665582dbdea,Peter de Eardisley the tailor,M,0,Person
b527f734-a9db-4157-b7c9-1cb6b03d632d,Peter de Eggesworth,M,0,Person
3bc6a84a-4ffe-4973-9e41-a365131fd58d,Peter de Eketon,M,0,Person
41cbe237-59c3-4247-bcfd-ca051274e6e7,Peter de Fas,M,1,Person
a3cf2ed9-9cc4-4729-a7a9-0375582d41c0,Peter de Geynville,M,0,Person
499d6dab-0b9f-481b-9d43-b6c64f817c0f,Peter de Grandisson,M,0,Person
ab8010b9-559d-4b0f-851b-da67ba2b15f7,Peter de la Home,M,0,Person
fc39c0d3-1fad-4f88-87d8-307e595123a8,Peter de la Wer,M,0,Person
bb50805b-81a0-4b6e-9041-b14824d888d0b,Peter de Langone,U,0,Person
1962338a-81c7-4eb2-81f8-16f63f2e1643,Peter de Orvieto,M,1,Person
94df380a-e43e-4bef-b628-9b51f920fc36,Peter de Sancto Paulo,M,0,Person
88191041-be81-428a-aa8c-05c711e75197,Peter de Thean,M,1,Person
1782a67b-b071-4f98-8f57-23f01fc257c2,Peter de Whitfeld,M,0,Person
c73ede56-80ea-47be-8623-029c879e5d96,Peter de Wilton’,M,1,Person
8ccfce3c-3b1f-46a1-a260-b4fc07522af4,Peter de Wynecote,M,0,Person
4fe9af26-f75a-4535-a972-d59338baa091,Peter Doieward,M,0,Person
9a9d3c6b-77d9-422b-8018-82f8fd51e52c,Peter Engelond de Morton,M,0,Person
3d389fe0-9092-472e-8832-d020b6428e4a,Peter father of Peter,M,0,Person
85212657-d99b-46b8-8ca0-8a468a2bf2f7,Peter Garigo,M,1,Person
d4fd10df-144a-4244-8fc7-4581310eabfe,Peter Guillelmi,M,1,Person
1ec44fdb-25bc-4f66-bf11-3b41b085e039,Peter Jones of Little Hereford,M,0,Person
c71ef062-adaf-4bc2-90ae-8abf7f12dcf3,Peter Knoyl,M,0,Person
c4ea345b-227c-4cb9-9425-b8f13b08065d,Peter le Fourches,M,0,Person
ba2f2ea3-87b3-4166-9f47-e8fbfe0621c9,Peter le Maresehal,M,0,Person
65aef4ea-64a1-4f00-a5f8-c35940dd0196,Peter Malorre,M,0,Person
60b3e645-5ccd-46d6-95d7-eaf7d2eb7736,Peter Nunnus,M,0,Person
9a5bed51-d3c7-45fc-878c-02508f40c2e2,Peter Ricem,M,0,Person
81aa4070-4b00-4dfd-88a2-b3a72289f3ac,Peter Sapiti,M,1,Person
b706253f-dd61-43ee-9b96-03c3f59f1cdc,Peter son of Peter,M,0,Person
787d933c-1c4a-49de-b587-3b466ed4a817,Peter Tauy,M,0,Person
9517136b-8f9f-4dd7-959a-cd238da12aa3,Peter the Chaplain,M,1,Person
c620b2be-b78e-495b-ba60-31991d6d035f,Petronilla de Calberwe,W,0,Person
ab25adc5-2172-4c01-baad-81cc89670ee8,Petronilla de la Forde,W,0,Person
653c9fd2-2037-42ff-91eb-edcc1cc85a3c,Petronilla wife of John atte Mulle,W,0,Person
fecfe994-4efc-448a-814b-b0c951258a28,Philip bailiff of Berton,M,0,Person
72d37437-8fea-4bc8-803f-ae521c9c18ab,Philip Bernard,M,1,Person
90422146-a592-46d3-96aa-ec011ed455d9,Philip Body,M,0,Person
7bf7a2b2-2717-4a60-938d-998abf11062f,Philip Bosse of Turford,M,0,Person
2cda28dd-19ee-4504-a574-a0213695e39c,Philip Caym,M,0,Person
0b81d95c-bc76-467d-97ac-4255607807fe,Philip de Aberhall de Yrchen,U,0,Person
3f7df8ae-5d41-41b4-a89d-24e287a549da,Philip de Brompton,M,0,Person
9a9d8bbe-44b1-4fab-9e04-442a12d86220,Philip de Bruneshope,M,0,Person
1136cf0f-3f28-4292-bdb6-8af9cd1d0b1d,Philip de Chaddesley master and brethren of St Katherine's Ledbury,M,1,Person
e89ba152-4b26-42a3-a5e1-42a248ce891b,Philip de Clanvowe,M,0,Person
1b2b5424-4f9f-4766-bbc3-67a7404e365c,Philip de Coquina de Prestbury,M,0,Person
c183a9bd-9098-4ec4-9bcc-3db29fd9a3e7,Philip de Dunemore,M,0,Person
6a5445c9-2d53-4fe4-869f-203aaa857e0b,Philip de Ekkeleye I,M,0,Person
525f64a8-c858-4251-9cff-62698525ff6c,Philip de Ekkeleye II,M,1,Person
a145341f-1a87-4e20-98be-cbb61207b840,Philip de Holemar,M,1,Person
67f66ea7-ccb9-49bd-ae2f-3ba8198a9dca,Philip de la Ghildhalle,M,0,Person
53fa8f26-a768-485f-8e8d-bafb15ef6ab0,Philip de la Hay,M,1,Person
01867da6-fc0c-4bbd-9ee5-f7d4ef649ff4,Philip de la Lee,M,0,Person
a6e638ef-0f9b-4e4b-8fa6-0be288356796,Philip de la More,M,0,Person
164b33b5-3185-4b5a-89b5-46e53cf5aedc,Philip de Landimore,M,0,Person
99f48025-020c-4e50-ad25-1752444247e0,Philip de Leominster,M,0,Person
bd4e5fe5-4388-440c-84e5-cda1b6a8dadd,Philip de London,M,1,Person
99fb6226-bd12-4c91-b986-11ca2410d47b,Philip de Mattesdone,M,0,Person
c1d950d3-7172-4f64-9e12-45b0621557a3,Philip de Middelton,M,0,Person
38697725-eb6c-4190-b17f-aa234bdb7bd4,Philip de Middelwode,M,0,Person
38775a4a-c36b-4f87-ae89-1dfe6d9b7c9b,Philip de Paten,M,1,Person
251fd496-0148-4182-a92a-db67f38aa46b,Philip de Pyribrok,M,1,Person
9049d8b0-1633-47ef-8f9b-fdfa1fce2a92,Philip de Stottesdon,M,1,Person
708e05c7-6a77-4861-aa26-5385f64a3fa5,Philip de Treradon,M,1,Person
23804d61-d2d0-4d0c-a1fb-52c3048cc0fe,Philip de Ullingwyk,M,1,Person
27a01267-46e2-4901-a616-d26783744589,Philip de Whitney priest,U,0,Person
bf57c604-29ef-4473-aa9d-c0f88fb6d3dc,Philip de Yore,M,0,Person
e52b6836-004a-43c0-9f18-36774e324b38,Philip de Ypre,M,0,Person
6a5ab668-2d74-4878-a81b-8ed1e1336aa2,Philip Hasard,M,0,Person
b6fb0153-6366-4ee1-b822-01dda733d46f,Philip Hert,M,0,Person
3d5be2ba-6586-4534-890c-54f487f3c8ee,Philip Howell,M,0,Person
f7bb6fea-7844-48c7-ba4e-114c27cd1fab,Philip Ilger,M,1,Person
230da96c-1742-4d47-98c5-f05859b0902c,Philip le Bonde,M,0,Person
64b911db-c7c0-43d0-8dff-1f0d8a1464a8,Philip le Cook,M,0,Person
ac7ff64d-7ec7-4f98-a82b-beff15cc0ae0,Philip le Park,M,0,Person
ce0bd4f7-0bc8-4fbe-89d8-478f4df03779,Philip le Sherere de Webbeleye,M,0,Person
c4e27115-e739-49d9-8faf-9e42cbd4991b,Philip le Smyth,M,0,Person
be68cc6f-dc62-4b83-957f-1153923e8690,Philip le Taillor,M,0,Person
5f09ffbd-41f5-44be-9183-bc13e5f92b63,Philip le Tanner,M,0,Person
a1842f19-9b20-43a1-ad29-82dfa7d28b06,Philip le Walsche,U,0,Person
d19a2b84-a064-4302-80b0-a1e1d81c1821,Philip le Werrour,M,0,Person
63145141-4afc-4b9f-8dd6-764df27abf5f,Philip Lorenge,M,1,Person
a677b284-0994-49d4-a016-96ba0ed8a20b,Philip Minne,M,0,Person
259ca3dc-82de-400b-9af8-7b35d46ad3a5,Philip Paty,M,0,Person
73d8fb04-5ada-4d9c-9c8f-95624af66b2d,Philip son of Henry,M,0,Person
15b2fb6a-be9f-4072-802f-403af1cd0b06,Philip Stevenes,M,0,Person
6904b709-dfcf-4bc0-bc60-67aea17f0979,Philip Talbot,M,1,Person
4342396a-7bac-4c17-9f02-6e3e60734f5d,Piccardus,M,0,Person
bc2b708d-b435-423b-81c4-411e45c34726,Pierre Le Tessier cardinal-priest of St Stephen in Celiomonte,M,1,Person
933bd4ae-4c31-4864-aef4-84e3a2194072,Poncius de Baya,M,1,Person
909a4f5d-4a9f-434d-9e42-6f8761d62eae,Pontius de Cors,U,0,Person
3c9849eb-4db0-404c-aaf7-9428b75af8ec,Pope Alexander IV,M,1,Person
5b696a1f-719e-48f9-b9b4-f6cc59eb6bc4,Pope Boniface VIII,M,1,Person
b2e9ea52-de42-4f99-bd4a-2576ab85eaef,Pope Clement V,M,1,Person
733424c7-1cae-4f36-8a78-c81c0640a4c2,Pope Clement VI,M,0,Person
77af1695-66e8-4677-acea-bf7e1fb72f5e,Pope Honorius IV,M,0,Person
a84a8e41-af2a-476e-ba51-fd06a628d171,Pope Innocent VI,M,0,Person
4318e546-545e-40d8-9ee7-522db5a2405e,Pope Interregnum,M,1,Person
315f9317-8b80-47ff-a6f9-7fa534a50ef8,Pope John XXII,M,1,Person
b999010a-2d42-4c99-82c6-1344809f6942,Pope Martin IV,M,0,Person
679a15be-a114-4ae1-a7e3-d80be8974f5a,Pope Nicholas IV,M,0,Person
80a08327-be25-4d54-84f9-cec040b12423,portionary of Theynthone and Hopledene,M,1,Person
c266806a-4789-4c7b-9ffa-6b434c0f964c,prebend of Breinton,M,1,Person
7199b775-f183-4a2d-87f7-11bbf6ac20e8,prebend of Coblynton',M,1,Person
42841da2-ef4b-40ff-b9cb-f19dc2577ad0,prebend of Gorewalle,M,1,Person
717f6b9a-7b07-44c8-81a8-c5a0ebae13b3,prebend of Hundertone,M,1,Person
7d3609df-288f-41a6-86b3-8aa17685c58e,precentor of Hereford,M,1,Person
cc1ce568-66d0-4f36-830c-6e04a701d07a,priests of Worcester Diocese,U,0,Person
2a77d605-7264-426f-af53-defd502d23d5,prior and chapter of Great Malvern,M,1,Person
255c3019-90c5-4f43-b49c-ec24ddc8df8e,prior and chapter of Holy Sepulchre Warwick,M,1,Person
8c1ab94d-f136-48e7-ac42-f32e9df1f50e,prior and chapter of Little Malvern,M,1,Person
97f202f0-25a9-404d-b30a-5391c9365d07,prior and chapter of Montacute,M,1,Person
b640bd0f-9e55-48d9-9277-8ab6efe79b65,prior and chapter of Studley,M,1,Person
cf69c579-01e5-4511-8d43-71d54f4535dc,prior and chapter of Worcester,U,0,Person
a3eae92f-d998-462b-bb40-a6d71f035429,prior and convent of Chirbury,M,1,Person
ed8d25cd-b3bf-4aff-9a46-8673226e3bfd,prior and convent of Clifford,M,1,Person
298da73e-e8b4-44c3-a3e9-229339891aa8a,prior and convent of Ewenny,U,0,Person
d5e401b4-79be-464a-9b77-b726e293092e,prior and convent of Kilpeck,M,1,Person
fd9f0f6d-be52-4107-9e57-cc0a918e47dc,prior and convent of Lanthony near Gloucester,M,1,Person
05624a95-c369-40d4-aa75-d1f2a50ae366,prior and convent of Llanthony Prima Wales,U,0,Person
f4a08b0c-0d7d-43f9-9419-b25286a557e8,prior and convent of Monmouth,M,1,Person
91d218cd-b7b2-4a8c-86b0-fc324bdbb6d5,prior and convent of St Guthlac's Hereford,M,1,Person
f9de5261-04d4-4c3d-8c14-4eaad4f33155,prior and convent of St Oswald's Gloucester,M,1,Person
4f04907e-8470-46e4-a279-f7ea4d93ee59,prior and convent of the Augustinian Friars at Ludlow,M,1,Person
3dbf34ee-e4e8-4e73-93cc-7786e5211849,prior and convent of the Dominican Friars at Canterbury,M,1,Person
f515e197-bcd0-44ee-8ff7-33cb81ff8ed1,prior and convent of the Dominican Friars at Hereford,M,1,Person
447f4c37-9dc9-4ab4-9423-c5bb7727bf66,prior and convent of Wenlok,U,0,Person
4cfe12ec-6646-4435-92a2-9953ab13023e,prior and convent of Wormsley,M,1,Person
7435979d-0b33-400d-aa71-e47ded0c381e,prior of Arundel,M,1,Person
28d7eebb-d38d-48c3-a2b0-27a43611e255,prior of Beckford,M,1,Person
8fa5035c-6ab4-4133-bc51-4c2aeea6f273,prior of Brecon,M,1,Person
aab6dafe-798a-4163-8a50-d9bbb5964fba,prior of Brimpsfield,M,1,Person
461b2e8e-45e0-41ba-a8f4-ab3285f1aacb,prior of Bromfeld,M,1,Person
00a77a9e-c455-4535-919a-220962c9a9e1,prior of Canterbury,M,1,Person
92fad9f5-91d9-4bb7-8f25-8722a9fc27ac,prior of Deerhurst,M,1,Person
59932748-2181-4781-af86-e3240ba74663,prior of Ewyas,M,1,Person
3450ae20-5591-44ec-a21d-6a3f96e840e3,prior of Holy Trinity of Norwich of Secheford',M,1,Person
3272a8b9-6410-4a43-b8ad-d124923d8d7c,prior of Horsley,M,1,Person
a0a5c917-a8a9-4c85-9340-5b7ee24b7757,prior of Kermerdyn,M,1,Person
7acb5c4f-0e13-471c-b271-96bb46a69d85,prior of Kidwelly,M,1,Person
07353183-6bae-49aa-a962-6c2ac6b8d496,prior of Kilpeck,M,1,Person
772d8c51-4c9f-454e-b0ff-80b34a08b5a7,prior of Kilpeck,M,1,Person
ebf1b3a3-0920-42fa-ae24-6645835a021f,prior of Leominster,M,1,Person
87109c78-cada-41d4-9ab1-b41f51adc750,prior of Llanthony Prima Wales,M,1,Person
40f52cca-963c-4fdd-b373-9dd1def50257,prior of Monmouth,M,1,Person
0dab76a0-e885-49b2-a7a5-c86a6aeb7e7e,prior of Montacute,M,1,Person
189b286d-7bb6-4176-b4d8-ab560a5565b7,prior of Snead,M,1,Person
28acabd2-836a-4803-a397-33e5d3221c43,prior of St Guthlac’s Hereford,M,1,Person
06861c63-3dea-49d5-aa9c-51055c50f65b,prior of St James Bristol,M,1,Person
