UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,JOB,COMMENTS
UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,,COMMENTS
ff3bca60-d5ba-4eb5-9ab0-7b0e97d837c5,HCM_1734.txt,William de Preston,char-offset:46,PERSON,,,,,,,,Principal,,
7d0cfb7f-280f-415f-8ee5-99cff6e94d19,HCM_1734.txt,Hugh de Sothynton,char-offset:70,PERSON,,,,,,,,Principal|Scribe,,
88812cdc-1d9b-454a-8359-0799aa9a1bdd,HCM_1734.txt,New Street,char-offset:202,PLACE,http://sws.geonames.org/2644707,Ledbury,,52.03639,-2.42635,,VERIFIED,,,
21394abc-ed82-4746-8485-d988e2bd988d,HCM_1734.txt,Ledebur,char-offset:242,PLACE,http://sws.geonames.org/2644707,Ledbury,,52.03639,-2.42635,,VERIFIED,,,
90713039-97bc-4f68-9865-f025787d7ff5,HCM_1734.txt,Randolphe Berde,char-offset:271,PERSON,,,,,,,,,,
28698f50-3542-44bf-9377-11d852f2e17c,HCM_1734.txt,the Hospital of the Blessed Katherine at Ledbury,char-offset:371,PLACE,http://sws.geonames.org/2644707,Ledbury,,52.03639,-2.42635,,VERIFIED,Building,,
9a2c48ab-a8f3-4918-a21c-eec6ba7763cb,HCM_1734.txt,Ledbury,char-offset:412,PLACE,http://sws.geonames.org/2644707,Ledbury,,52.03639,-2.42635,,UNVERIFIED,,,
fd6e50ef-58e6-4743-9e60-caa4c65e041d,HCM_1734.txt,Ledbury,char-offset:430,PLACE,http://sws.geonames.org/2644707,Ledbury,,52.03639,-2.42635,,VERIFIED,Given at,,
cd203e49-8e5c-4e6a-a837-b271db70e654,HCM_1734.txt,Walter de Weston,char-offset:450,PERSON,,,,,,,,Witness,,
5ed39023-09e0-41cb-ba10-17f26cf4843a,HCM_1734.txt,Weston,char-offset:460,PLACE,http://dare.ht.lu.se/places/25962,Weston,,51.961033,-0.149112,,VERIFIED,Nominative,,
8c5ff270-4039-4d6f-ad45-7ed477ac9a1c,HCM_1734.txt,Richard berde,char-offset:469,PERSON,,,,,,,,Witness,,
2dfcb406-c012-434d-b252-61320d8a2094,HCM_1734.txt,Ralph le Botiler,char-offset:484,PERSON,,,,,,,,,,
cc4b7af1-8b53-4ce0-b68d-93dfa2756e0d,HCM_1734.txt,Giles le Ferur,char-offset:502,PERSON,,,,,,,,Witness,,
b611f517-4dd6-4e31-9523-93ed9dc7a08c,HCM_1734.txt,Roger Pelliparie,char-offset:518,PERSON,,,,,,,,Witness,,
8cb6e832-0ff3-42be-a4b9-4257fd1466d5,HCM_1734.txt,Latin,char-offset:536,,,,,,,,,Language,,
3f05750d-8d52-4a47-a42d-a397b007d8a2,HCM_1736.txt,Roger de la Grene de Bulleye,char-offset:72,PERSON,,,,,,,,Principal,,
8c64e0cf-6e33-42bf-941e-201dc850c1ef,HCM_1736.txt,Bulleye,char-offset:93,PLACE,,,,,,,NOT_IDENTIFIABLE,Nominative,,
13d68220-cbd3-4aeb-9129-1af4242586cf,HCM_1736.txt,Alice,char-offset:105,PERSON,,,,,,,,Principal,,
efbe9731-9696-44ce-b204-cb7df9d2b00f,HCM_1736.txt,John de Acle,char-offset:137,PERSON,,,,,,,,Principal,chaplain,
b3a79c8c-14ea-4afb-80d1-55abc4905d42,HCM_1736.txt,Acle,char-offset:145,PLACE,http://sws.geonames.org/2657704,Acle,,52.63681,1.54757,,VERIFIED,Nominative,,
7c3d3408-dd76-47a3-9efe-baf83477fb08,HCM_1736.txt,chaplain,char-offset:151,,,,,,,,,job,,
7bb641d0-4adf-42c9-9267-cb135d9b2075,HCM_1736.txt,the king's court at Westuinster,char-offset:197,PLACE,http://sws.geonames.org/2634341,City of Westminster,,51.5,-0.11667,,VERIFIED,Building,,
b2c50766-5ae0-4b18-9c93-48e46e0f343e,HCM_1736.txt,Westuinster,char-offset:217,PLACE,http://sws.geonames.org/2634341,City of Westminster,,51.5,-0.11667,,VERIFIED,Given at,,
4227b685-958b-4fdb-9318-0de0512eaefe,HCM_1736.txt,Ralph de Hengham,char-offset:236,PERSON,,,,,,,,Witness,,
82d8e788-15d6-455e-b7bd-14a185e8edc7,HCM_1736.txt,Hengham,char-offset:245,PLACE,http://sws.geonames.org/2646856,Hingham,,52.57969,0.98422,,VERIFIED,Nominative,,
64bd0d44-876b-4571-a29a-d1b56614b5d6,HCM_1736.txt,William de Bereford,char-offset:254,PERSON,,,,,,,,Witness,,
c796dd03-f470-4414-9335-c5291f389df6,HCM_1736.txt,Bereford,char-offset:265,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Nominative,,??
e65e506b-9a85-44ac-8c35-25bddd66ed95,HCM_1736.txt,Elias de Bekynham,char-offset:276,PERSON,,,,,,,,Witness,,
b60eff31-fed5-4afa-84d2-4cf303330cab,HCM_1736.txt,Bekynham,char-offset:285,PLACE,http://sws.geonames.org/2656065,Beckenham,,51.40878,-0.02526,,VERIFIED,Nominative,,
c7de35c1-3a58-49c0-9afc-2ae759e33e1a,HCM_1736.txt,Peter Malorre,char-offset:295,PERSON,,,,,,,,Witness,,
f0cc88a3-b132-422e-978f-8adf3cce5fc5,HCM_1736.txt,William Howard,char-offset:310,PERSON,,,,,,,,Witness,,
6c3bf6be-390c-4c65-9364-3773218dae85,HCM_1736.txt,Lambert de Trikingham,char-offset:330,PERSON,,,,,,,,Witness,,
d917794c-e023-45e2-a0c9-308278c2df8e,HCM_1736.txt,Trikingham,char-offset:341,PLACE,,,,,,,NOT_IDENTIFIABLE,Nominative,,
433e9f97-a9dc-4a96-8ed8-da7907ef27d9,HCM_1736.txt,Bulleye,char-offset:499,PLACE,,,,,,,NOT_IDENTIFIABLE,,,
aa947da1-f820-4610-8a72-4b134819fc04,HCM_1736.txt,Latin,char-offset:621,,,,,,,,,Language,,
85e21ed5-889b-42a0-9d5a-e4680e7be1e2,HCM_1683.txt,John,char-offset:64,PERSON,,,,,,,,Principal,abbot,
fe6b7b73-d29a-4dfe-a7e5-3c887a3b7762,HCM_1683.txt,abbot,char-offset:70,,,,,,,,,job,,
bc216623-0be2-4fa8-9417-32a2daedd70a,HCM_1683.txt,"the convent of St, Peter'",char-offset:81,PLACE,http://sws.geonames.org/2648404,Gloucester,,51.86568,-2.2431,,VERIFIED,Building,,
f25efa17-128e-4ec2-ab3d-7e50adef5ff7,HCM_1683.txt,Gloucester,char-offset:109,PLACE,http://sws.geonames.org/2648404,Gloucester,,51.86568,-2.2431,,VERIFIED,,,
d7d4ca15-b3b4-4ca0-abdf-380b6920fd59,HCM_1683.txt,John atte Mulle,char-offset:124,PERSON,,,,,,,,,,
2297c89f-84e9-4e3f-9044-096cb53823d6,HCM_1683.txt,Herbert atte Mulle,char-offset:148,PERSON,,,,,,,,Dead,,
557dd6e9-4951-4a2e-ad93-219894689cb8,HCM_1683.txt,Stanleye St. Leonards,char-offset:218,PLACE,,,,,,,NOT_IDENTIFIABLE,,,
7d4e527c-65de-4d15-a4a9-15013c62a2fc,HCM_1683.txt,Stanleye,char-offset:218,PLACE,,,,,,,NOT_IDENTIFIABLE,,,
dff12d71-503f-48b6-9571-7c7f71f2edf6,HCM_1683.txt,Herbert,char-offset:310,PERSON,,,,,,,,,,
5f5b8a1d-aabb-48c0-81ac-3669d30ab4d7,HCM_1683.txt,Edith,char-offset:352,PERSON,,,,,,,,,,
f7038ed8-6bac-4844-a0e9-af29c15c4eb1,HCM_1683.txt,John,char-offset:419,PERSON,,,,,,,,,,
01e86e90-6d6a-41fc-bcdb-6e10edf7903d,HCM_1683.txt,Petronilla,char-offset:433,PERSON,,,,,,,,,,
34bbb125-baa1-4ec6-89b9-27a8afcf8c37,HCM_1683.txt,Prior of Stanleye,char-offset:457,PERSON,,,,,,,,Office,,
e734d546-ba79-4d14-8b5b-3a7dc0365668,HCM_1683.txt,Petronilla,char-offset:765,PERSON,,,,,,,,,,
dc1ba7ce-e981-4bf6-ac77-d5d7efe1cbb7,HCM_1683.txt,the chapter-house at Gloucester.,char-offset:866,PLACE,http://sws.geonames.org/2648404,Gloucester,,51.86568,-2.2431,,VERIFIED,Building,,
d0373fc4-b43f-463b-8481-223e33f99557,HCM_1683.txt,Gloucester,char-offset:887,PLACE,http://sws.geonames.org/2648404,Gloucester,,51.86568,-2.2431,,VERIFIED,Given at,,
57ac54ec-cbc3-40cd-a3c6-e8042dd13acb,HCM_1683.txt,Latin,char-offset:899,,,,,,,,,Language,,
dfad6191-ee63-480a-affe-c830229f45f0,HCM_1683.txt,Seal,char-offset:906,,,,,,,,,Material feature,,
416b8557-646e-47bd-a9e5-0b20768a1f70,HCM_1703.txt,Philip Bosse,char-offset:88,,,,,,,,,Principal,,
b7e68b5a-0933-4b0c-8595-92534ec8b6b5,HCM_1703.txt,Philip Bosse of Turford,char-offset:88,PERSON,,,,,,,,Principal,,
39bd4c51-ad5c-4d6d-a14b-e2c5850871b3,HCM_1703.txt,Turford,char-offset:104,PLACE,,,,,,,NOT_IDENTIFIABLE,Nominative,,
e4a0e544-3bd7-4462-ae46-30b6f6dced8b,HCM_1703.txt,Walter of Turford,char-offset:116,PERSON,,,,,,,,Principal,,
62f315d8-fcf2-410f-82c3-3729ebd50b23,HCM_1703.txt,Turford,char-offset:126,PLACE,,,,,,,NOT_IDENTIFIABLE,Nominative,,
d6752084-d179-4a0b-9baf-247f547a0f92,HCM_1703.txt,the field of Turford,char-offset:193,PLACE,,,,,,,NOT_IDENTIFIABLE,Natural feature,,
eff04141-3b5f-4b50-8801-b70f8980a42a,HCM_1703.txt,Turford,char-offset:206,PLACE,,,,,,,NOT_IDENTIFIABLE,,,
f1188a8e-faa8-4ee6-a5f4-b3fb8fe837ca,HCM_1703.txt,the field towards Wulferton',char-offset:247,PLACE,,,,,,,NOT_IDENTIFIABLE,Natural feature,,
d12d3385-28fa-4ebe-8416-ff0d7b5c2d56,HCM_1703.txt,Wulferton,char-offset:265,PLACE,,,,,,,NOT_IDENTIFIABLE,,,
d387440c-d6df-449b-9233-f86744d5022c,HCM_1703.txt,Stephen the smith,char-offset:320,PERSON,,,,,,,,,,
56bdeda0-12df-4d7b-8b64-807e929834e5,HCM_1703.txt,Walter Iudas,char-offset:369,PERSON,,,,,,,,,,
4dc6aa72-8399-4eca-8fbd-ecddb4c5f624,HCM_1703.txt,ditch,char-offset:389,,,,,,,,,Natural feature,,
8416127b-7e27-4b76-afca-e545a4c69ba1,HCM_1703.txt,Stephen,char-offset:446,PERSON,,,,,,,,,,
fda23b58-d832-4194-b7f3-9d815c7cdc93,HCM_1703.txt,Hugh son of Philip,char-offset:466,PERSON,,,,,,,,,,
73646e3b-6861-4083-a39a-4355f4024ce7,HCM_1703.txt,Stephen,char-offset:524,PERSON,,,,,,,,,,
de690b88-a0dc-47eb-b85e-65850b0a6804,HCM_1703.txt,Waiter ludas,char-offset:536,PERSON,,,,,,,,,,
3fc3cf42-7c94-4f53-ade0-b05b1f437283,HCM_1703.txt,Stephen,char-offset:636,PERSON,,,,,,,,,,
279af170-35d7-4426-acfa-d39fbcda38ee,HCM_1703.txt,Hugh,char-offset:709,PERSON,,,,,,,,,,
dd2ed33a-6cbb-4a67-af2e-6dc39ec98f02,HCM_1703.txt,Walter Iudas,char-offset:790,PERSON,,,,,,,,,,
fd6a83ee-6009-427b-a8cd-6ad869ea7359,HCM_1703.txt,Hugh,char-offset:842,PERSON,,,,,,,,,,
9864e5a4-8042-425f-b87b-4bf1492ba410,HCM_1703.txt,Gosenordesbrok,char-offset:857,PLACE,,,,,,,NOT_IDENTIFIABLE,,,
64900b6d-5221-48d7-8e91-038bb63bcbd6,HCM_1703.txt,Turford,char-offset:883,PLACE,,,,,,,NOT_IDENTIFIABLE,Given at,,
63f9730d-050f-46e9-8c6b-a13468cffbb3,HCM_1703.txt,"Thomas, lord of Overton",char-offset:904,PERSON,,,,,,,,Witness,,
5cf4cd40-98e8-4b0d-b1e4-b117c4d3f987,HCM_1703.txt,Overton,char-offset:920,PLACE,http://sws.geonames.org/2640765,Overton,,51.24389,-1.26154,,VERIFIED,Nominative,,
90ee7057-f6fa-4f5e-b705-6eaba11ab5e9,HCM_1703.txt,William Carbonel,char-offset:930,PERSON,,,,,,,,Witness,,
42f21db6-93cc-4143-a07e-4d1c9c0b5bfa,HCM_1703.txt,Alan Plotemo,char-offset:948,PERSON,,,,,,,,Witness,,
d17048eb-0acf-4b68-a2ae-e135885ea5b6,HCM_1703.txt,Robert Culbel,char-offset:963,PERSON,,,,,,,,Witness,,
0b91bbc4-2a30-40a1-a0ed-c1667e35c119,HCM_1703.txt,Hugh son of Philip,char-offset:978,PERSON,,,,,,,,Scribe,,
03eb54b0-c317-4ef8-bd3e-4dbdaa1b15e0,HCM_1703.txt,Latin,char-offset:998,,,,,,,,,Language,,
9dd33041-f1aa-48f3-ba83-35b0ca1120f1,HCM_1746.txt,John,char-offset:64,PERSON,,,,,,,,Principal,abbot,
38fea7cf-19ea-45a6-9b85-e7a1a3d13a0a,HCM_1746.txt,abbot,char-offset:70,,,,,,,,,Job,,
8680ec64-7b98-4715-b8a8-399750923403,HCM_1746.txt,"the convent of St. Peter's, Gloucester",char-offset:81,PLACE,http://sws.geonames.org/2648404,Gloucester,,51.86568,-2.2431,,VERIFIED,Building,,
39a8108f-c31e-43e1-9512-7e2e48de254a,HCM_1746.txt,Gloucester,char-offset:109,PLACE,http://sws.geonames.org/2648404,Gloucester,,51.86568,-2.2431,,VERIFIED,,,
0eda24ee-ba63-413d-bf82-167bbbfa8154,HCM_1746.txt,John le Smyth,char-offset:124,PERSON,,,,,,,,Principal,,
8985d8ee-aecd-4745-a4de-0752cfdce3da,HCM_1746.txt,Parva Cuthbristleye,char-offset:267,PLACE,,,,,,,NOT_IDENTIFIABLE,,,
29d77476-2fe7-424c-ac79-7951457ce683,HCM_1746.txt,Walter le Calewe,char-offset:293,PERSON,,,,,,,,,,
84db435c-a2ae-4e9f-a0ef-1b91ce794b86,HCM_1746.txt,Cuthbristl',char-offset:472,PLACE,,,,,,,NOT_IDENTIFIABLE,,,
05a4493f-136f-4c2e-a0f2-732c48771d11,HCM_1746.txt,in the chapter-house at Gloucester,char-offset:650,PLACE,http://sws.geonames.org/2648404,Gloucester,,51.86568,-2.2431,,VERIFIED,Building,,
711454c0-0443-4364-a7b6-d827006ce847,HCM_1746.txt,Gloucester,char-offset:674,PLACE,http://sws.geonames.org/2648404,Gloucester,,51.86568,-2.2431,,UNVERIFIED,,,
f44a690f-b8c8-4629-8288-3c6bb6e665d6,HCM_1746.txt,Latin,char-offset:686,,,,,,,,,Language,,
UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,,COMMENTS
0b9c36ea-adc7-4fca-ba11-d9b3d6a40bd4,HCM_2580.txt,John Lythfot,char-offset:75,PERSON,,,,,,,,,,
f41ae198-e61c-4178-bcda-9d4ab8094b41,HCM_2580.txt,bailiff of the dean and chapter of the church of Hereford,char-offset:89,,,,,,,,,Office,bailiff of the dean and chapter of the church of Hereford,
9e81505e-cc52-421e-ae33-a4afa63e2cf0,HCM_2580.txt,dean and chapter,char-offset:104,,,,,,,,,Collective,,
a62eea51-8eae-4b06-81b0-324e9d8aad8c,HCM_2580.txt,Hereford,char-offset:138,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,,,
d397a419-23f1-4353-ad96-fa16315b444f,HCM_2580.txt,dean and chapter,char-offset:160,,,,,,,,,Office,,
6fd4a4a1-84a4-4619-b0e2-991a4d6ad30d,HCM_2580.txt,W.,char-offset:201,PERSON,,,,,,,,,,
ecde30d7-007a-4a54-84a5-6181d9b71ea5,HCM_2580.txt,Hereford,char-offset:334,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Given at,,
f977a700-a4f9-4623-9807-937e61acd1c7,HCM_2580.txt,Latin,char-offset:344,,,,,,,,,Language,,
f25fb833-706b-441b-b546-77ee2afa9fac,HCM_2581.txt,John de Cumberton,char-offset:62,PERSON,,,,,,,,Principal,,
f1068dfe-6ac9-49b1-9bea-922656c0fe1a,HCM_2581.txt,Dean and chapter of Hereford,char-offset:85,,,,,,,,,Office,,
53b79173-56ad-4fe0-9f68-2aff94ae3c7d,HCM_2581.txt,Hereford,char-offset:105,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,,,
e090a6c7-cd3e-4156-a397-4ba4a62612d5,HCM_2581.txt,John de Barewe,char-offset:131,PERSON,,,,,,,,,,
f7c5d60c-7abb-476b-ab80-7817afe59834,HCM_2581.txt,London,char-offset:237,PLACE,http://sws.geonames.org/2643743,London,,51.50853,-0.12574,,VERIFIED,Given at,,
0e6b2a7b-f0e0-4267-82f5-7a3ab285a4d8,HCM_2581.txt,French,char-offset:245,,,,,,,,,Language,,
896233f1-297d-4cbd-842f-72f127a699bc,HCM_2582.txt,vicar of Preston,char-offset:110,,,,,,,,,Office,,
ac8fa335-9197-4438-93e9-1b76a10d440a,HCM_2582.txt,Preston,char-offset:119,PLACE,,,,,,,NOT_IDENTIFIABLE,,,
7470a726-574a-4d81-97e5-a3390d7cf4d9,HCM_2582.txt,Walter de la Bache,char-offset:178,PERSON,,,,,,,,,reeves of Preston,
d6ed1bf6-6722-4160-b3f7-fb53251a6158,HCM_2582.txt,Walter de Wardlowe,char-offset:201,PERSON,,,,,,,,,reeves of Preston,
bc4ba1ce-828a-4110-aac4-f8323d3ae287,HCM_2582.txt,reeves of Preston,char-offset:221,,,,,,,,,Office,,
50213761-a960-4a64-adc0-76e902cd1d6a,HCM_2582.txt,Preston,char-offset:231,PERSON,,,,,,,,,,
e27f5991-305b-4010-a3b3-a7d3260cc6ed,HCM_2582.txt,Latin,char-offset:241,,,,,,,,,Language,,
02c0e237-e66d-4944-a894-81fba8306367,HCM_2579.txt,Nicholas de Warreyk,char-offset:100,PERSON,,,,,,,,Principal,,
1b474a42-dff1-4ca0-9794-f18178119a3c,HCM_2579.txt,Dean and chapter of Hereford,char-offset:125,,,,,,,,,Collective,,
fb5b43d3-8069-496e-8bb8-2ca30835879e,HCM_2579.txt,Hereford,char-offset:145,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,,,
f1f44e76-35d2-401c-8b71-a3abf0903d92,HCM_2579.txt,John de la Barewe,char-offset:171,PERSON,,,,,,,,,,
0f62dce1-68f6-4c09-bbc1-eef7a25b62d9,HCM_2579.txt,London,char-offset:268,PLACE,http://sws.geonames.org/2643743,London,,51.50853,-0.12574,,VERIFIED,Given at,,
3e480a7f-5064-4556-864e-8d2b31aef827,HCM_2579.txt,Latin,char-offset:276,,,,,,,,,Language,,
b8b5cb3b-7849-429b-8fd2-0ac8e6fdcd84,HCM_2579.txt,Fragmentary seal,char-offset:283,,,,,,,,,Material feature,,
1b928f8a-52e9-46ab-98bb-2500e9dca409,HCM_2576.txt,John de Comberton,char-offset:26,PERSON,,,,,,,,Principal,,
93d838f9-a883-4951-a358-43af48be5b83,HCM_2576.txt,Dean and chapter of the church of St. Ethelbert of Hereford,char-offset:50,,,,,,,,,Office,,
32aa1ea2-9165-4d51-b905-36af5a528fa6,HCM_2576.txt,Hereford,char-offset:101,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,,,
4bd065a0-cf15-46c3-bbe8-9363ac4d0871,HCM_2576.txt,John de la Barewe,char-offset:127,PERSON,,,,,,,,,,
65ca14b4-c267-42ee-9a5f-917ae9adaa34,HCM_2576.txt,London,char-offset:282,PLACE,http://sws.geonames.org/2643743,London,,51.50853,-0.12574,,VERIFIED,Given at,,
1753b7d2-f630-4161-b679-8baa25ad9161,HCM_2576.txt,Latin,char-offset:290,,,,,,,,,Language,,
UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,,COMMENTS
773b93ef-8e19-448b-908d-3eb6a148da28,HCM_946.txt,Matilda daughter of John le fiz John de Clehonger;,char-offset:85,PERSON,,,,,,,,Principal,,
378043f2-0701-4624-af0a-f9c107dd0112,HCM_946.txt,John le fiz John,char-offset:105,PERSON,,,,,,,,,,
a1234355-48b0-411d-9d7b-0edb87b97d46,HCM_946.txt,Clehonger,char-offset:125,,,,,,,,,Nominative,,
186e575f-85ea-46a4-bf0c-4127e3a099b9,HCM_946.txt,Dean and chapter of the cathedral church of St. Ethelbert of Hereford,char-offset:139,PERSON,,,,,,,,Collective|Principal,,
5363c179-ac17-4112-b365-b87a5c1f7dfc,HCM_946.txt,St. Ethelbert of,char-offset:183,PLACE,,,,,,,UNVERIFIED,,,
8ba4d6c3-75b5-4010-a988-9b9c0b425b92,HCM_946.txt,Hereford,char-offset:200,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Nominative,,
1397fc30-d492-4703-81a0-2389bfdfd2d5,HCM_946.txt,the custos of the almshouse of the same place,char-offset:213,PERSON,,,,,,,,Principal|Office,,"that is:  custos of the almshouse of the cathedral church of Hereford, which lies in the vill of Clehonger"
340a2522-7596-4316-90d9-c12a949da47b,HCM_946.txt,custos of the almshouse,char-offset:217,,,,,,,,,Job,,
7a6a1e72-4ee9-4016-8773-c4224c850504,HCM_946.txt,the almshouse of the same place;,char-offset:227,PLACE,,,,,,,UNVERIFIED,Nominative,,"the almshouse of the cathedral church of Hereford, which lies in Clehonger"
899c77fe-0fac-43f5-abd5-b14d56d8b0a6,HCM_946.txt,the said custos,char-offset:340,PERSON,,,,,,,,,,"that is, the custos of the almshouse of the cathedral church of Hereford, which lies in the vill of Clehonger"
c25eeba2-d279-4375-a491-f147a610f6c6,HCM_946.txt,the almshouse which lies in the vill of Clehonger.,char-offset:426,PLACE,,,,,,,UNVERIFIED,Building,,"that is, the almshouse of the cathedral church of Hereford, which lies in the vill of Clehonger"
14d1863f-dbfd-492c-9e11-8d621b45615a,HCM_946.txt,Clehonger.,char-offset:466,PLACE,,,,,,,UNVERIFIED,,,
bec76763-871b-45d9-8a7f-66be9f368c4d,HCM_946.txt,Hereford,char-offset:486,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Given at,,
86ac531d-3df9-4b82-aa8a-af56f09debaf,HCM_946.txt,"Harry de Penebrugge, knight",char-offset:515,PERSON,,,,,,,,Witness,knight,
3fb7c18a-afc9-4468-bfad-65a4925b13f6,HCM_946.txt,Penebrugge,char-offset:524,PLACE,,,,,,,UNVERIFIED,Nominative,,Pembridge?
0dc2ff5c-2c13-42f5-98a1-3ee0dbd666ce,HCM_946.txt,knight,char-offset:536,,,,,,,,,Job,,
50e1f0c3-19d3-4430-a2cd-6b1cbb37213d,HCM_946.txt,Richard de Clehonger,char-offset:544,PERSON,,,,,,,,Witness,,
39c9f250-931f-4e9a-ab14-93f56d2c4dfe,HCM_946.txt,Clehonger,char-offset:555,PLACE,,,,,,,UNVERIFIED,Nominative,,
58bdd41b-9536-4d73-91b8-6c3446f7fd48,HCM_946.txt,William Lethenard,char-offset:566,PERSON,,,,,,,,Witness,,
2c819048-3d7f-4f75-8168-641063df4676,HCM_946.txt,Richard de la Oldehulle,char-offset:585,PERSON,,,,,,,,Witness,,
533d1c6d-bded-479f-9ed0-dea107bdb0c2,HCM_946.txt,la Oldehulle,char-offset:596,PLACE,,,,,,,UNVERIFIED,Nominative,,
a9331670-6ae2-4249-979e-f559a8e80cbe,HCM_946.txt,Gilbert de la lowe,char-offset:610,PERSON,,,,,,,,Witness|Scribe,,
4742c799-9a95-4157-94c2-101f907a3221,HCM_946.txt,la lowe,char-offset:621,PLACE,,,,,,,UNVERIFIED,Nominative,,
787b4c86-79a7-4828-a3b4-956eb379e01e,HCM_946.txt,Latin,char-offset:630,,,,,,,,,Language,,
25b3ea9e-6503-4093-b9dc-0d7b9d1e6d46,HCM_946.txt,Seal,char-offset:637,,,,,,,,,Material feature,,
49f6f4b9-845b-49fa-9f28-aca0ebb2d44f,HCM_773.txt,"Richard called the clerk, chaplain, son and heir of the late Richard le Clerke of Hereford beyond the Wye",char-offset:56,PERSON,,,,,,,,Principal,,aka Richar le Clerk junior?
bf52bc84-3fc0-4500-9f04-5ce4a8236d39,HCM_773.txt,Richard le Clerke,char-offset:117,PERSON,,,,,,,,Dead,,
e5fadd51-11bb-4edc-a760-15706172263b,HCM_773.txt,Hereford beyond the Wye,char-offset:138,PLACE,,,,,,,UNVERIFIED,,,"is this the name of a Hereford suburb, i.e. ""the part of suburban Hereford that lies on the other side of the River Wye""?"
bca77b7a-3976-4d7d-a969-05d95f2c6879,HCM_773.txt,Hereford,char-offset:138,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,UNVERIFIED,Nominative,,
2e5d3faa-9fb1-455a-92d9-84caa2b94cc4,HCM_773.txt,Wye;,char-offset:158,PLACE,http://sws.geonames.org/2639110,Ross on Wye,,51.91667,-2.56667,,UNVERIFIED,Natural feature,,
4426e6f2-2791-4e02-9284-d0d72ca61635,HCM_773.txt,Thomas,char-offset:175,PERSON,,,,,,,,Principal,clerks,"that is, Thomas de Orleton"
4ac3bcc2-7ea7-4d6e-99c4-ecb0584d7718,HCM_773.txt,Adam de Orletone,char-offset:186,PERSON,,,,,,,,Principal,clerks,
0161468e-1a73-4a22-a8ec-6d40ab32f381,HCM_773.txt,Orletone,char-offset:194,PLACE,http://sws.geonames.org/2640920,Orleton,,52.3,-2.75,,VERIFIED,Nominative,,
097e1baa-7f75-487b-a04a-73e67f7b91fa,HCM_773.txt,clerks,char-offset:204,,,,,,,,,Job,,
3933c840-c4a2-44e3-bbf1-69aba258a7e1,HCM_773.txt,Richard le Clerke,char-offset:420,PERSON,,,,,,,,Dead,,"that is, Richard le Clerke (senior), of Hereford beyond the Wye"
061bf87d-5507-48b2-848e-782a2c7025f7,HCM_773.txt,Wynestone,char-offset:461,PLACE,,,,,,,UNVERIFIED,,,
36a28a32-0d14-41c6-b16c-356c9f248e60,HCM_773.txt,Hereford,char-offset:488,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,,,
b591e03b-1c5f-441c-bcb2-7b3ef6c08cf3,HCM_773.txt,Richard le Clerke,char-offset:518,PERSON,,,,,,,,Dead,,"that is, Richard le Clerk (senior), of Hereford beyond the Wye"
08001619-49d6-4a5f-bf77-31f2b9546fc1,HCM_773.txt,Roger Penck,char-offset:553,PERSON,,,,,,,,,,
ab545085-93b2-4c8f-b0e1-9d809e906f10,HCM_773.txt,"John be Torbervile, knight",char-offset:584,PERSON,,,,,,,,,,
c4c64037-4c5c-4d03-b302-a6094c5e7d90,HCM_773.txt,Torbervile,char-offset:592,PLACE,,,,,,,UNVERIFIED,Nominative,knight,
68f40cfb-f5a0-43bf-893b-861d3cf5f085,HCM_773.txt,knight,char-offset:604,,,,,,,,,Job,,
41cd5e60-568f-46cf-b23c-60e20da7a382,HCM_773.txt,Hereford,char-offset:647,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Given at,,
